,Link,Comuna,Camas,Baños,Capacidad,Habitaciones,Precio,Nota,Nnota,Descripción,Titulo1,Titulo2,Servicios,Anfitrion,Registro,Ubides,Ubicacion
123,https://www.airbnb.cl/rooms/30312097?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000,"['La Serena, Región de Coquimbo, Chile']",['3 camas'],['2 baños'],['4 huéspedes'],['2 habitaciones'],"['$65,000\xa0CLP\xa0']",['4.80 ·'],['21 reseñas'],"['A media cuadra de la playa. En pleno sector neurálgico cercano a los mejores pub, restaurant, full equipado para 4 personas, Estacionamiento privado y seguridad las 24hrs, posee ingreso autónomo al departamento sin llaves. ', '2 piezas amplias con closet y 2 Baños con tina, Cocina americana full equipada, Amplia terraza, con vista a la Cuidad de la Serena,Internet wifi,  tv por internet.', 'Piscina, áreas verdes, juegos infantiles y salas multiuso, Lavanderia', 'Condominio cuenta con piscina, áreas verdes, juegos infantiles, salones para eventos previa solicitud en conserjería , condominio se encuentra a media cuadra de la avenida del mar, cercano a los mejores restaurantes de la zona.']",['Arriendo Dpto Av. del Mar Cond.Terrazas del sol'],['Vivienda rentada entero - Anfitrión:\xa0Camila'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Camila'],['Se registró en noviembre de 2016'],[],"['https://maps.google.com/maps?ll=-29.9336,-71.2813&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
124,https://www.airbnb.cl/rooms/53715223?adults=1&children=0&infants=0&pets=0&check_in=2023-02-12&check_out=2023-02-18&previous_page_section_name=1000,"['Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],['\xa0'],[],[],"['Disfruta de la tranquilidad y hermosas vistas de este cómodo departamento. Ideal para conocer la ciudad  y sus atractivos gastronómicos, culturales, naturales y sus alrededores. Si disfrutas caminar, el departamento está ubicado a 15 minutos de la Playa La Herradura, a 10 del pueblito de Guayacan, su caleta de pescadores y restaurante, a 15 del Mall y centro de la ciudad. También se encuentra a pasos de ruta 5,  locomoción colectiva, ferias libres,  supermercado Lider y centros de esparcimiento.', 'Aunque es pequeño, este departamento cuenta con mucha luz natural y hermosas vistas. La construcción del edificio es nueva y  con eficiencia energética. Cuenta con paredes y ventanales que aíslan  el ruido y brindan privacidad.']",['Hermoso y acogedor departamento nuevo.'],['Condo entero - Anfitrión:\xa0Milka'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Milka'],['Se registró en diciembre de 2018'],"['Vecindario tranquilo semi residencial. Fácil acceso desde y hacia Ruta 5, playas, centros comerciales,  supermercados entre otros.']","['https://maps.google.com/maps?ll=-29.96684,-71.33882&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
125,https://www.airbnb.cl/rooms/808575858530206196?adults=1&children=0&infants=0&pets=0&check_in=2023-02-01&check_out=2023-02-06&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['3 camas'],['1 baño'],['4 huéspedes'],['2 habitaciones'],"['$52,000\xa0CLP\xa0']",[],[],"['Tu familia estará cerca de todo cuando te quedes en este alojamiento céntrico.', 'Ambiente totalmente equipado. ', 'Cuenta con:', '2 habitaciones, equipadas una con cama de 2 plazas y la otra con dos camas de plaza y plaza y media;', '1 baño;', 'cocina equipada con quemadores, horno eléctrico, microondas y utensilios de cocina;', 'Living comedor.', 'Ubicado en sector puertas Del Mar (condominio), cercano a supermercados, playa, mall puertas Del Mar.']",['Arriendo departamento diario'],['Vivienda rentada entero - Anfitrión:\xa0Daniela'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Daniela'],['Se registró en enero de 2023'],[],"['https://maps.google.com/maps?ll=-29.9032,-71.2614&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
126,https://www.airbnb.cl/rooms/793683494431306861?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-25&previous_page_section_name=1000,"['Elqui, Coquimbo, Chile']",['4 camas'],['1 baño'],['5 huéspedes'],['3 habitaciones'],"['$50,000\xa0CLP\xa0']",[],[],"['Departamento ubicado frente al mall puertas del Mar, ideal para pasar unas vacaciones en familia. Equipado para 5 personas. Cuenta con 3 habitaciones y 1 baño. 1 cama de 2 plazas y 3 camas de 1 plaza, wifi y estacionamiento para 1 vehículo. Smart TV en Living. Condominio cuenta con Piscina, quincho, juegos para niños. ', 'Depto ubicado en 4to piso sin ascensor. Cercano a minimarket y a pasos de supermercado lider.']",['Arriendo Depto en Puerta del Mar'],['Vivienda rentada entero - Anfitrión:\xa0Massiel'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Massiel'],['Se registró en noviembre de 2022'],['a pasos del mall puerta del mar'],"['https://maps.google.com/maps?ll=-29.8987,-71.2604&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
127,https://www.airbnb.cl/rooms/48518758?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-04&previous_page_section_name=1000,"['Coquimbo, Chile']",['3 camas'],['2 baños'],['4 huéspedes'],['2 habitaciones'],"['$110,571\xa0CLP\xa0']",['4.75 ·'],['8 reseñas'],"['Hermoso departamento frente al mar, en exclusivo condominio.  Habitación principal con cama king size. Segunda habitación con 2 camas individuales. ', 'Terraza amoblada, con una vista privilegiada. TVs, Cable, Wifi fibra óptica. Parrilla eléctrica. Secador cabello. Cocina completamente equipada. ', 'Ideal tanto para viaje de descanso como laboral. ', 'Cerradura digital para acceso autónomo y flexible. Estacionamiento.']",['Jardín Del Mar - Exclusivo Departamento h/4p'],['Vivienda rentada entero - Anfitrión:\xa0Agustina'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Agustina'],['Se registró en agosto de 2017'],[],"['https://maps.google.com/maps?ll=-29.9434,-71.29091&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
128,https://www.airbnb.cl/rooms/25862697?adults=1&children=0&infants=0&pets=0&check_in=2023-03-17&check_out=2023-03-22&previous_page_section_name=1000,"['Coquimbo, Región de Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['2 habitaciones'],"['$42,000\xa0CLP\xa0']",['4.88 ·'],['34 reseñas'],"['Hermoso departamento con vista al mar. Posee estacionamiento propio y chapa electrónica con clave para entrar. Queda a pasos del casino Enjoy y restaurantes. Queda a 5 kilómetros del aeropuerto , y a 1 kilometro de calle 4 esquinas. El departamento esta equipado con cocina, horno, microondas, refrigerador, utensilios de cocina, baño con secador.  Posee balcón con terraza.', 'Departamento en la primera linea, frente a la playa. ', 'Dispone de gimnasio y piscina al aire libre con vista al mar.', 'WiFi no disponible.']",['Departamento en la Serena frente al mar 2 personas'],['Vivienda rentada entero - Anfitrión:\xa0Fernanda'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Fernanda'],['Se registró en febrero de 2018'],['El departamento esta a pasos del casino Enjoy.'],[]
129,https://www.airbnb.cl/rooms/48185722?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-22&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['4 camas'],['1 baño'],['5 huéspedes'],['2 habitaciones'],"['$40,000\xa0CLP\xa0']",[],[],[],['Linda casa en arriendo La Serena'],['Alojamiento entero - Anfitrión:\xa0Soledad'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Soledad'],['Se registró en febrero de 2020'],[],"['https://maps.google.com/maps?ll=-29.94369,-71.26921&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
130,https://www.airbnb.cl/rooms/716913346642158832?adults=1&children=0&infants=0&pets=0&check_in=2023-02-13&check_out=2023-02-18&previous_page_section_name=1000,"['Elqui, Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$25,400\xa0CLP\xa0']",['4.90 ·'],['10 reseñas'],"['Disfruta de unos días en Coquimbo en un cómodo y amplio espacio independiente, kitchenette, baño con agua caliente y estacionamiento.', 'Se encuentra ubicado en el mejor sector residencial de Sindempart, a pasos de la Copec de Los Copihues y la plaza principal, restaurantes, comercios varios, supermercados y la playa La Herradura.', 'Además, contamos con la opción de servicio de Spa de Relajación y Terapéutico, con Masajes, Reiki, Flores de Bach, Acupuntura y Aromaterapia.', '¡Te esperamos!', 'Amplio, cálido y acogedor', 'Bien ubicado']",['Dpto entrada independiente\nA pasos de la Herradura'],['Suite de invitados entero - Anfitrión:\xa0Nelson'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Nelson'],['Se registró en agosto de 2017'],[],"['https://maps.google.com/maps?ll=-29.9788,-71.3403&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
131,https://www.airbnb.cl/rooms/773920554225356983?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-26&previous_page_section_name=1000,"['Coquimbo, Chile']",['3 camas'],['1 baño'],['4 huéspedes'],['2 habitaciones'],"['$51,667\xa0CLP\xa0']",[],[],"['Relájate con toda la familia en este alojamiento donde la tranquilidad se respira.  A una cuadra de la playa, donde podrás disfrutar de excelentes restaurantes, caminar por la avda. del mar y disfrutar de un maravilloso paisaje.', 'Este depto. esta habilitado para 4 personas, ubicado en un quinto piso, sin ascensor. Cuenta con dos habitaciones una con cama matrimonial y la otra con cama nido de 1 plaza y media, cocina totalmente equipada, living comedor y un baño.  Ambas habitaciones y living cuenta con Smartv.']",['Descanso a pasos del mar .'],['Vivienda rentada entero - Anfitrión:\xa0Andrea'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Andrea'],['Se registró en noviembre de 2022'],[],"['https://maps.google.com/maps?ll=-29.92476,-71.27471&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
132,https://www.airbnb.cl/rooms/21574232?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-26&previous_page_section_name=1000,"['La Serena, Región de Coquimbo, Chile']",['4 camas'],['1 baño'],['5 huéspedes'],['3 habitaciones'],"['$60,000\xa0CLP\xa0']",['4.43 ·'],['7 reseñas'],"['Impecable departamento full equipado ideal para  disfrutar de la playa ya que esta ubicado solo a pasos de avenida del mar, además está cerca de Tours, Locomoción,  Supermercados, Restorantes. ', 'Departamento cuarto piso, 3 habitaciones  1 baño, estacionamiento, TV por cable, toallas y servicios básicos ( papel higiénico, jabón)', 'Departamento muy cómodo ubicado en cuarto piso ( hay que subir escaleras) . ', 'Ideal para caminar puesto que todo queda muy cerca, dejas tu auto estacionado y disfrutas de la playa !']",['Acogedor Departamento a pasos del Mar .'],['Condo entero - Anfitrión:\xa0Daniela'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Daniela'],['Se registró en octubre de 2017'],"['Departamento ubicado en Avenida pacifico segunda línea del Avenida del Mar. A pasos de todo . Entre calle cuatro esquinas eje principal que conecta con todos los atractivos importantes de la ciudad. ', 'No tienes necesidad de ocupar tu auto, todo esta cerca !']","['https://maps.google.com/maps?ll=-29.92816,-71.27781&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
133,https://www.airbnb.cl/rooms/812179887378194623?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-20&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['9 camas'],['9 baños'],['12 huéspedes'],['6 habitaciones'],['\xa0'],[],[],['Este lugar con su arquitectura colonial ubicado en el centro histórico de La Serena.'],['Hotel Cristóbal Colón'],['Habitación en hotel - Anfitrión:\xa0Gerencia'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Gerencia'],['Se registró en enero de 2023'],[],"['https://maps.google.com/maps?ll=-29.8998,-71.2514&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
134,https://www.airbnb.cl/rooms/30312097?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000,"['La Serena, Región de Coquimbo, Chile']",['3 camas'],['2 baños'],['4 huéspedes'],['2 habitaciones'],"['$65,000\xa0CLP\xa0']",['4.80 ·'],['21 reseñas'],"['A media cuadra de la playa. En pleno sector neurálgico cercano a los mejores pub, restaurant, full equipado para 4 personas, Estacionamiento privado y seguridad las 24hrs, posee ingreso autónomo al departamento sin llaves. ', '2 piezas amplias con closet y 2 Baños con tina, Cocina americana full equipada, Amplia terraza, con vista a la Cuidad de la Serena,Internet wifi,  tv por internet.', 'Piscina, áreas verdes, juegos infantiles y salas multiuso, Lavanderia', 'Condominio cuenta con piscina, áreas verdes, juegos infantiles, salones para eventos previa solicitud en conserjería , condominio se encuentra a media cuadra de la avenida del mar, cercano a los mejores restaurantes de la zona.']",['Arriendo Dpto Av. del Mar Cond.Terrazas del sol'],['Vivienda rentada entero - Anfitrión:\xa0Camila'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Camila'],['Se registró en noviembre de 2016'],[],"['https://maps.google.com/maps?ll=-29.9336,-71.2813&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
135,https://www.airbnb.cl/rooms/40890019?adults=1&children=0&infants=0&pets=0&check_in=2023-04-06&check_out=2023-04-12&previous_page_section_name=1000,"['La serena, Elqui, Chile']",['4 camas'],['1 baño'],['5 huéspedes'],['3 habitaciones'],"['$50,000\xa0CLP\xa0']",['4.25 ·'],['4 reseñas'],"['Excelente ubicación a metros de la playa , mall, restaurantes, supermercados y centro La Serena. Ideal para un buen descanso y fácil acceso, cuenta con estacionamiento gratuito, ascensor, piscina y quincho.']",['Vacaciones a metros de la playa!'],['Vivienda rentada entero - Anfitrión:\xa0Karen'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Karen'],['Se registró en febrero de 2019'],[],"['https://maps.google.com/maps?ll=-29.90765,-71.27006&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
136,https://www.airbnb.cl/rooms/603144381714389323?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['3 camas'],['1 baño'],['4 huéspedes'],['2 habitaciones'],['\xa0'],[],[],"['Lindo departamento de dos dormitorios y un baño completamente equipado para 4 personas. Ubicado en segundo piso en Condominio Marina Oceano a una cuadra de la playa y Casino Enjoy de Peñuelas. Condominio con estacionamiento designado para el departamento, quinchos, piscina y zona de juegos.']",['Cómodo Departamento a Pasos de la Playa y Casino'],['Condo entero - Anfitrión: Elqui\xa0Advisers'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Elqui Advisers'],['Se registró en enero de 2019'],[],"['https://maps.google.com/maps?ll=-29.94429,-71.28616&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
137,https://www.airbnb.cl/rooms/747402764611459990?adults=1&children=0&infants=0&pets=0&check_in=2023-02-28&check_out=2023-03-05&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['3 camas'],['2 baños'],['4 huéspedes'],['2 habitaciones'],"['$50,000\xa0CLP\xa0']",['4.83 ·'],['6 reseñas'],"['Relájate en este espacio, ideal para vacaciones cerca de playas y atractivos turisticos, y por la noche cerca de bares al lado de la playa. Seguro en su ingreso de personas. Vista panoramica desde el mar a las montañas incluyendo toda la ciudad.']",['A pasos de la playa'],['Condo entero - Anfitrión:\xa0Andres'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Andres'],['Se registró en septiembre de 2021'],[],"['https://maps.google.com/maps?ll=-29.91961,-71.27325&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
138,https://www.airbnb.cl/rooms/46313742?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['4 camas'],['1 baño'],['5 huéspedes'],['2 habitaciones'],"['$60,000\xa0CLP\xa0']",[],[],"['Acogedor departamento ubicado a una cuadra de la playa, de locales de entretención, restaurantes, negocios y feria artesanal. Ideal para familia de 5 personas con movilización propia. A 5 minutos de mall La Serena y Outlet Peñuelas.', 'Condominio privado con seguridad las 24 horas del día.', 'El departamento está en completa disposición para los huéspedes. ', 'Pueden utilizar quincho y piscina según disponibilidad en conserjería.']",['Departamento Acogedor a una cuadra de la playa.'],['Condo entero - Anfitrión:\xa0Washington'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Washington'],['Se registró en diciembre de 2019'],"['Playa, restaurantes, pubs, negocios, feria artesanal.']","['https://maps.google.com/maps?ll=-29.94096,-71.28469&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
139,https://www.airbnb.cl/rooms/54296204?adults=1&children=0&infants=0&pets=0&check_in=2023-02-01&check_out=2023-02-06&previous_page_section_name=1000,"['Coquimbo, Chile']",['3 camas'],['1 baño'],['4 huéspedes'],['2 habitaciones'],"['$50,000\xa0CLP\xa0']",['4.50 ·'],['8 reseñas'],['Tu familia estará cerca de todo cuando te quedes en este alojamiento céntrico.'],"['Hermoso apartamento, lugar residencial']",['Vivienda rentada entero - Anfitrión:\xa0Damian'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Damian'],['Se registró en enero de 2022'],[],"['https://maps.google.com/maps?ll=-29.96656,-71.3393&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
140,https://www.airbnb.cl/rooms/815799430819126193?adults=1&children=0&infants=0&pets=0&check_in=2023-02-01&check_out=2023-02-06&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['18 camas'],['1 baño compartido'],['4 huéspedes'],['9 habitaciones'],['\xa0'],[],[],"['Enamorate de la bella ciudad La Serena, y haz recuerdos hermosos en tu vida. Hay muchos locales cerca de nosotros, no te demores y disfruta la vida aquí.']",['Serena Centro'],['Habitación en hotel - Anfitrión:\xa0Hotel'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Hotel'],['Se registró en enero de 2023'],[],[]
141,https://www.airbnb.cl/rooms/52185517?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-22&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['2 camas'],['2 baños'],['4 huéspedes'],['2 habitaciones'],"['$40,000\xa0CLP\xa0']",['5.0 ·'],['6 reseñas'],"['Departamento ubicado en la Florida, a cuadras del aeropuerto, supermercado y RUTA D-41 camino al Valle del Elqui.']",['Departamento full equipado con estacionamiento.'],['Vivienda rentada entero - Anfitrión:\xa0Abigail'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Abigail'],['Se registró en septiembre de 2021'],[],"['https://maps.google.com/maps?ll=-29.92272,-71.20117&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
142,https://www.airbnb.cl/rooms/53715223?adults=1&children=0&infants=0&pets=0&check_in=2023-02-12&check_out=2023-02-18&previous_page_section_name=1000,"['Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],['\xa0'],[],[],"['Disfruta de la tranquilidad y hermosas vistas de este cómodo departamento. Ideal para conocer la ciudad  y sus atractivos gastronómicos, culturales, naturales y sus alrededores. Si disfrutas caminar, el departamento está ubicado a 15 minutos de la Playa La Herradura, a 10 del pueblito de Guayacan, su caleta de pescadores y restaurante, a 15 del Mall y centro de la ciudad. También se encuentra a pasos de ruta 5,  locomoción colectiva, ferias libres,  supermercado Lider y centros de esparcimiento.', 'Aunque es pequeño, este departamento cuenta con mucha luz natural y hermosas vistas. La construcción del edificio es nueva y  con eficiencia energética. Cuenta con paredes y ventanales que aíslan  el ruido y brindan privacidad.']",['Hermoso y acogedor departamento nuevo.'],['Condo entero - Anfitrión:\xa0Milka'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Milka'],['Se registró en diciembre de 2018'],"['Vecindario tranquilo semi residencial. Fácil acceso desde y hacia Ruta 5, playas, centros comerciales,  supermercados entre otros.']","['https://maps.google.com/maps?ll=-29.96684,-71.33882&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
143,https://www.airbnb.cl/rooms/51099689?adults=1&children=0&infants=0&pets=0&check_in=2023-03-20&check_out=2023-03-25&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$30,000\xa0CLP\xa0']",['4.94 ·'],['80 reseñas'],"['Relájate en esta escapada única y tranquila a 50 metros del mar, contamos con todas las comodidades para que sea una excelente estadia, contamos con wifi, servicios de streaming, lavadora y estacionamiento privado semitechado.']","['Hermoso departamento a 50 metros del mar, Full equipado, cuenta con  todas las comodidades para que su estadia sea tranquila. \ncontamos con Wifi, servicios de streaming, lavadora y estacionamiento incluido.']",['Condo entero - Anfitrión:\xa0Ignacio'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Ignacio'],['Se registró en julio de 2021'],"['tranquilo y muy bonito, es un edificio nuevo por ende las instalaciones estan en excelente estado']","['https://maps.google.com/maps?ll=-29.92949,-71.27638&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
144,https://www.airbnb.cl/rooms/803094617584332509?adults=1&children=0&infants=0&pets=0&check_in=2023-02-14&check_out=2023-02-19&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['3 camas'],['1 baño compartido'],['3 huéspedes'],['1 habitación'],"['$35,000\xa0CLP\xa0']",[],[],"['**  Sus atractivos van desde excelentes playas, centros comerciales, recorridos históricos y cercanía del Valle de Elqui. ', '** Disfruta del fácil acceso a todos estos lugares desde este encantador espacio para quedarte. ', '** Habitacion con 2 camas de 1 plaza y una cama de 2 plazas.', '**  Desayuno. Sándwich caliente, jugo, té o café)', '** Contaras con agua caliente para tomar te y cafe durante todo el día.', '** Disponible para uso, cubiertos  platos y vasos en comedor al aire libre.']",['VII) Habitación en Hostal con Baño Compartido'],['Habitación privada en bed and breakfast - Anfitrión:\xa0Monica'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Monica'],['Se registró en enero de 2023'],[],"['https://maps.google.com/maps?ll=-29.8996,-71.2512&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']"
