,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
11,Cerca de la playa y 4 esquinas,Vivienda rentada entero,La Serena,6,5,3, Habitación,2,privado,90.0,-29.92459,-71.27557,"https://maps.google.com/maps?ll=-29.92459,-71.27557&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Tu familia estará cerca de todo cuando te quedes en este alojamiento céntrico. Con atractivos servicios como piscina, gimnasio, salas multiusos, quinchos. A pasos de la playa y sector 4 esquinas. Exclusivo Condominio.",['Acceso a la playa'],,,Yasmin Mariana,11-2016,https://www.airbnb.cl/rooms/792755648188962605?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-26&previous_page_section_name=1000&federated_search_id=5ebfdc8a-0665-43db-b082-ba083ab0d3e5
12,Costa Herradura Exclusivo condominio vista al mar.,Vivienda rentada entero,Coquimbo,7,6,3, Habitación,2,privado,83.8,-29.96191,-71.24728,"https://maps.google.com/maps?ll=-29.96191,-71.24728&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","cerca de supermercado, farmacias, centro de coquimbo, restaurantes, terminal pesquero y mall.","Departamento con vista al mar gran ubicación cerca de supermercado, cómodo para una familia de hasta 7 personas. Ideal para disfrutar las vacaciones.

El espacio
exclusivo Departamento en playa la Herradura, Coquimbo.
dos piscinas, salida directa a la playa de aguas tranquilas ideal para venir en familia, segundo piso.","['Acceso a la playa', 'Frente a la playa']",5.0,13,Carina Susana,12-2016,https://www.airbnb.cl/rooms/28327475?adults=1&children=0&infants=0&pets=0&check_in=2024-01-01&check_out=2024-01-06&previous_page_section_name=1000&federated_search_id=5ebfdc8a-0665-43db-b082-ba083ab0d3e5
13,La Serena maravillas de Chile,Condo entero,La Serena,4,6,3, Habitación,2,privado,30.0,-29.89289,-71.25107,"https://maps.google.com/maps?ll=-29.89289,-71.25107&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Condominio con estacionamiento privado y piscina y seguridad las 24 hrs.,"El depto tiene cerca dos supermercados y esta cinco minuto en auto a la costanera Av del mar, donde encontrarás restaurantes ,bares y paseos en  bicicletas, condominio con seguridad 24 hrs y estacionamiento privado, y bastante locomoción.

El espacio
Tres dormitorios, dos baños cocina americana equipada  balcón, lugar tranquilo.Terraza con vista a la horizonte con puesta de sol.",['Cocina'],4.58,67,Marcelo,06-2018,https://www.airbnb.cl/rooms/25921153?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-05&previous_page_section_name=1000&federated_search_id=5ebfdc8a-0665-43db-b082-ba083ab0d3e5
14,Departamento La Serena frente a la playa y Enjoy,Apartamento con servicios incluidos entero,Coquimbo,6,5,3, Habitación,2,privado,100.0,-29.94517,-71.29044,"https://maps.google.com/maps?ll=-29.94517,-71.29044&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Frente al mar,  primera línea de la playa,  al lado del casino Enjoy. Vista directa al mar.
Edificio con todas las comodidades,  piscinas, gimnasio, lavandería, portería 24 horas, estacionamiento cubierto. A pocos pasos de los mejores restaurantes, minimarkets, ciclovía y a 20 minutos del aeropuerto de Coquimbo.
Departamento completamente equipado,  con 3 habitaciones,  para 6 personas. Cuenta con tv por cable, internet, cocina equipada, jacuzzi en alcoba principal, ropa de cama y toallas.


El departamento tiene 100m2, cuenta con 3 habitaciones, la alcoba principal es de gran tamaño, con jacuzzi. La segunda y tercera habitación cada una tiene dos camas plaza y media.  La terraza tiene vista directa al mar, con mesa y silla de comedor.","['Acceso a la playa', 'Frente a la playa']",4.73,45,Nohelia,09-2018,https://www.airbnb.cl/rooms/53121256?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000&federated_search_id=5ebfdc8a-0665-43db-b082-ba083ab0d3e5
15,"Depto familiar, gran vista!",Vivienda rentada entero,Coquimbo,5,3,3, Habitación,2,privado,43.333,-29.9612,-71.34266,"https://maps.google.com/maps?ll=-29.9612,-71.34266&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Alojamiento ideal para familias, central, cerca de atracciones turísticas, mall y playas! Con estacionamiento en el subterráneo del edificio",['Vista a la bahía'],,,Sara,09-2019,https://www.airbnb.cl/rooms/805672519464367086?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=5ebfdc8a-0665-43db-b082-ba083ab0d3e5
16,Departamento La Serena Verano 2019,Condo entero,La Serena,6,5,3, Habitación,2,privado,45.0,-29.90024,-71.26057,"https://maps.google.com/maps?ll=-29.90024,-71.26057&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio tranquilo y cómodo, tienes a pasos todo lo necesario, tiendas, supermercado, locales de comida, centro de la ciudad y nuestras playas.","Departamento a pasos de la playa (faro) y del centro de la ciudad, frente a mall puertas del mar, cuenta con seguridad 24 horas, cámaras y estacionamiento propio, quincho panorámico en azotea, piscina, lavanderia, con vista al mar. Cuenta con todo lo necesario para 6 personas.

El espacio
Amplio departamento para 6 personas, excelente iluminación y vista al mar. Cocina equipada totalmente, aislada y cuenta con un comedor de diario para 2 personas. El condominio es seguro y bien distribuido.",['Vista a la playa'],4.52,26,Jenny,12-2017,https://www.airbnb.cl/rooms/22247812?adults=1&children=0&infants=0&pets=0&check_in=2024-01-01&check_out=2024-01-07&previous_page_section_name=1000&federated_search_id=5ebfdc8a-0665-43db-b082-ba083ab0d3e5
17,Precioso Departamento con Hermosa vista al mar,Condo entero,Coquimbo,6,5,3, Habitación,2,privado,120.0,-29.94743,-71.2901,"https://maps.google.com/maps?ll=-29.94743,-71.2901&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Sector tranquilo en el entorno del casino Enjoy, playa, restoranes, pub, con control de acceso, entre otros.",En este alojamiento se respira tranquilidad: ¡relájate con toda la familia! depto para 6 personas full equipado.,"['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,11,Roxana,12-2018,https://www.airbnb.cl/rooms/53645794?adults=1&children=0&infants=0&pets=0&check_in=2023-02-28&check_out=2023-03-05&previous_page_section_name=1000&federated_search_id=5ebfdc8a-0665-43db-b082-ba083ab0d3e5
18,"Apartamento amplio con vista al mar, piso 13",Vivienda rentada entero,Coquimbo,5,4,3, Habitación,2,privado,70.0,-29.95761,-71.30779,"https://maps.google.com/maps?ll=-29.95761,-71.30779&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Hay diversas opciones para todos los gustos, como un paseo por la playa, pasear en bicicleta, ir el skatepark, visitar el humedal de Coquimbo, ir al casino de juegos, ir a cafeterías en la playa, etc.","Apartamento con vista panorámica frente al mar, piso 13. Espacio amplio, cómodo y privado para una buena estadía. Estacionamiento. Ubicación céntrica en la región, fácil acceso al transporte público.

El espacio
Sector tranquilo y turístico. A cercanías de zona gastronómica, pubs,
casino de juegos, mall vivo outlet, entre otros.
Frente a Skatepark.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.75,8,Javiera,03-2019,https://www.airbnb.cl/rooms/41338306?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=857f9cad-e4b2-4441-83d4-ee335dba676f
19,Departamento Serena Golf.,Vivienda rentada entero,La Serena,6,5,3, Habitación,2,privado,165.0,-29.90809,-71.27318,"https://maps.google.com/maps?ll=-29.90809,-71.27318&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Lugar para descanso en familia, rodeado por el campo de golf y la playa. El recinto cuenta con un Club House con restaurante y actividades de verano.
En los alrededores hay Strip Center, canchas de Paddle, Tenis, etc.","Cómodo y acogedor departamento, ubicado en el sector La Serena Golf, en la salida norte de La Serena y a 10 min del centro.
Ideal para descansar y disfrutar de la playa, el golf, caminatas, piscina, etc. 
Propiedad ubicada en el primer piso, cuenta con jardín, terraza y acceso directo a la piscina.
Disfruta de atractivos  paisajes.
Por favor no reserve, referiría que me contactaran dierctamente a miglesiass g mail, ya que AirBnb lleva meses sin pagarnos. Son unos estafadores y unos ladrones.


Equipamiento: 
3 dormitorios y 2 baños:
Dorm principal en suite: Cama matrimonial.
Dorm 2: Cama nido.
Dorm 3: 2 Camas individuales. 
Cocina equipada: lavavajillas, microondas, horno, encimera, refrigerador, cafetera, etc. 
Living comedor para 6 personas. 
Incluye: Sábanas y toallas.
No reserve!!! No voy a arrendar por este medio. Solo estoy esperando que me paguen lo que me deben hace meses para cerrar esta aplicación. En Airbnb son unos ladrones.",['Acceso a la playa'],,,Miguel,10-2022,https://www.airbnb.cl/rooms/765443318647018663?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-22&previous_page_section_name=1000&federated_search_id=857f9cad-e4b2-4441-83d4-ee335dba676f
20,Departamento La Serena - Sector Las Compañías R5,Vivienda rentada entero,La Serena,8,8,3, Habitación,2,privado,90.0,-29.8894,-71.2526,"https://maps.google.com/maps?ll=-29.8894,-71.2526&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Apartamento con piscina privada, quincho en azotea, jardín, aparcamiento privado gratuito, terraza - balcón, 3 dormitorios (dormitorio principal en suite), cocina con nevera, hervidor, microondas, encimera, horno, logia con lavadora - calefón, TV de pantalla plana con wi-fi, calefacción eléctrica, living, 2 baños con tina y ducha.

En Vehículo: A 5 a 10 minutos de: la playa El Faro, centro de la ciudad, Mall Plaza, Supermercados, Universidad, Parques.",['Cocina'],5.0,3,Gonzalo,07-2021,https://www.airbnb.cl/rooms/754986412723865857?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000&federated_search_id=857f9cad-e4b2-4441-83d4-ee335dba676f
21,"Departamento Equipado a pasos del Mar, La Serena",Vivienda rentada entero,La Serena,4,3,3, Habitación,2,privado,45.0,-29.90327,-71.26081,"https://maps.google.com/maps?ll=-29.90327,-71.26081&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Nuestro departamento queda ubicado cerca de avenia del Mar, mall puertas del Mar, centro de la Serena, no será necesario que salgas en auto, podrás ahorrar los tacos","Acogedor Departamento amplio full equipado, ubicado a  pocos pasos de la Playa el Faro, en sector Puertas del Mar. Cercano a Supermercados, Mall, Tiendas comerciales, Biblioteca Regional, Universidades y Centro de la Ciudad. 
Con la seguridad que necesitas, Conserjería 24/7. Estacionamiento gratuito, lavandería y uso de espacios comunes como Quincho y área de juegos para tus hijos.


Este acogedor departamento se encuentra en un condominio privado, el cual cuenta con acceso restringido, brindando la seguridad que necesitas para poder descansar y salir sin preocupaciones.
Puedes dejar que tus hijos disfruten de una tarde en la piscina o de los juegos infantiles con la seguridad que necesitan. 
Dentro del departamento cuentas con un dormitorio siute, con cama matrimonial, y baño incluido, vista al centro del condominio, ademas 2 dormitorios mas equipados con la comodidad necesaria para llegar a descansar y 1 baño.
Su ubicación céntrica te permite llegar a las principales atracciones de la ciudad a solo pasos.
Cuentas con estacionamiento privado, adema de estacionamiento de visitas. dentro del condominio.",['Acceso la playa Público o compartido'],4.73,33,Cesar Alfredo,11-2017,https://www.airbnb.cl/rooms/40175736?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-02-28&previous_page_section_name=1000&federated_search_id=857f9cad-e4b2-4441-83d4-ee335dba676f
22,Gran Departamento en Puerto Velero,Condo entero,Puerto Velero,10,9,3, Habitación,3,privado,120.0,-30.24257,-71.47431,"https://maps.google.com/maps?ll=-30.24257,-71.47431&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento equipado para 10 personas. Lleva a toda la familia a este fantástico lugar con muchas zonas para divertirse.

El espacio
Amplio departamento en Puerto Velero. Completamente equipado para recibir hasta 10 personas. Excelente ubicación, a pasos del Centro Cívico y del ascensor que lleva a la playa y al área de restaurantes. Los huéspedes tendrán acceso a todas las instalaciones y espacios comunes del complejo turístico, incluyendo piscinas artificiales y naturales, playa, jardines, canchas de tennis, fútbol, paddle, área de quinchos, entre otras. Dos estacionamientos incluídos en la tarifa de arriendo.",['Vista al mar'],4.58,12,José Manuel,05-2022,https://www.airbnb.cl/rooms/617342729528276621?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=857f9cad-e4b2-4441-83d4-ee335dba676f
23,Depto 3matri 12pers Laguna del mar playa privada.,Vivienda rentada entero,La Serena,10,8,4, Habitación,"2,5",privado,96.925,-29.89822,-71.27169,"https://maps.google.com/maps?ll=-29.89822,-71.27169&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","laguna del mar, es un recinto privado que cuenta con comodidades de resort. es tranquilo y tiene zona de cafeteria y minimarket dentro de el.","mi departamento es grande e iluminado , tiene una gran vista hacia el mar y hacia dentro de el establecimiento, incluyendo piscinas y laguna.
cuenta con 2 estacionamiento de vehículos.
es muy cercano a supermercados, shopping y restaurantes, esto es a menos de 14 minutos caminando y 5 minutos en vehículo.
hay muchas actividades dentro del establecimiento, ya sea nadar, jugar tenis, andar en kayak, trecking, etc.
ideal para familias y amigos que quieran disfrutar  tranquilas vacaciones.


Departamento con hermosa vista al mar. Se encuentra en el piso 7. No tiene malla de seguridad para niños, pero tiene una gran baranda 
Distribucion:
-Una cama matrimonial con baño privado y tv con Netflix ( Cuenta personal de  cada uno)
- Una cama matrimonial.
- Una cama matrimonial.
- 2 camarotes (duermen 4.)
- 2 futon duermen 4. (living)

No cuenta con sistema de calefacción central habilitado, pero contamos con una estufa potente a parafina, que es capaz de calentar todo el departamento. ( La parafina no está incluida, y hay un bidón para comprarla)

La parrilla funciona a gas, el cual está incluido.

Sugiero leer la sección ""Otras detallesa destacar o otras notas"" para revisar gastos/cobros adicionales.","['Acceso a la playa', 'Frente a la playa']",4.58,39,MurphyGroup,11-2015,https://www.airbnb.cl/rooms/21119436?adults=1&children=0&infants=0&pets=0&check_in=2023-03-10&check_out=2023-03-15&previous_page_section_name=1000&federated_search_id=857f9cad-e4b2-4441-83d4-ee335dba676f
24,EXCELENTE depto en Los Molles - Frente a PLAYA,Condo entero,Los Molles,7,5,3, Habitación,2,privado,60.872,-32.23927,-71.51551,"https://maps.google.com/maps?ll=-32.23927,-71.51551&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en ""Bordemar Los Molles""

3 Dormitorios + 2 baños (80 mts2)

Capacidad 7 personas

Terraza con vista al mar (PISO 4 sin ascensor)

TV Cable

Piscina

A 20 mts de la playa

Estacionamiento INCLUIDO

Arrienda dueño

**Valor arriendo NO INCLUYE sabanas ni toallas","['Acceso a la playa', 'Frente a la playa']",4.80,35,Daniel,01-2018,https://www.airbnb.cl/rooms/52399435?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=857f9cad-e4b2-4441-83d4-ee335dba676f
25,arriendo depto laguna del mar,Vivienda rentada entero,Elqui,6,5,3, Habitación,2,privado,160.0,-29.9375,-71.282,"https://maps.google.com/maps?ll=-29.9375,-71.282&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar depto de 2 pisos, 2 baños y 3 habitaciones, cuenta con wifi, cable y quincho que se encuentra en el 2do piso además el condominio ofrece gratis para hacer deportes náuticos en la laguna, canchas de tenis , kayaks y 1 estacionamiento",['Acceso a la playa'],,,Javiera,01-2023,https://www.airbnb.cl/rooms/825324720361250764?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000&federated_search_id=857f9cad-e4b2-4441-83d4-ee335dba676f
26,Depto vista maravillosa Tongoy - 7 pp (remodelado),Vivienda rentada entero,Tongoy,7,5,3, Habitación,2,privado,110.0,-30.2554,-71.5008,"https://maps.google.com/maps?ll=-30.2554,-71.5008&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El departamento está ubicado en la Península de Tongoy, en un lugar privilegiado por su vista a la bahía y acceso directo a Playa Baños: una piscina de mar frente a la propiedad. Está a pasos de restaurantes y del centro comercial de Tongoy. Además de ser una zona tranquila, donde los huéspedes tienen garantizado el descanso.","Departamento espacioso de 84 m2, full equipado para 7 personas. Un dormitorio matrimonial, un dormitorio con camarote, un dormitorio 1 cama de una plaza y una cama matrimonial; dos baños. Cocina, comedor y terraza con vista al mar. Equipamiento de calidad: cocina, horno micro-ondas, refrigerador, vajilla, TV satelital, calefacción, sabanas, frazadas, plumones y toallas. Acceso directo a Playa Baños, a pasos Caleta Pescadores y restaurantes.


Ubicación privilegiada por su vista panorámica, acceso directo a Playa Baños, y a pasos de Caleta de Pescadores, restaurantes y centro del pueblo.","['Acceso a la playa', 'Frente a la playa']",4.57,37,María Cecilia,09-2018,https://www.airbnb.cl/rooms/29423410?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=857f9cad-e4b2-4441-83d4-ee335dba676f
