,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,Catapilco/Cachagua Campo a 13 minutos de la playa,Alojamiento entero,maitencillo,Región de Valparaíso,6,5,2, Habitación,2,privado,180.0,-32.60592,-71.3788,"https://maps.google.com/maps?ll=-32.60592,-71.3788&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nueva y preciosa casa en Catapilco. Full equipada.  Living- comedor- cocina integrados. Amplios espacios, muy luminosa y acogedora. Direct TV, wifi móvil, piscina, quincho, fogón, chimenea, terrazas. Puro campo. A 15 minutos de las playas de Maitencillo, Cachagua y Zapallar. Una llena de color!",['Cocina'],4.98,52,Mónica,06-2015,https://www.airbnb.cl/rooms/30422822?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=cb268b74-9af4-4570-aabd-e1d8b72e1387
11,"Casa frente al mar Ensenada km 213, Pichidangui",Alojamiento entero,Pichidangui,Coquimbo Region,9,7,4, Habitación,4,privado,245.0,-32.08817,-71.52767,"https://maps.google.com/maps?ll=-32.08817,-71.52767&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Mi alojamiento es bueno para parejas, familias (con hijos) y grupos grandes.

Otros aspectos a destacar
El consumo de agua se cobra por separado, dada la escasez de la zona","['Acceso a la playa', 'Frente a la playa']",4.86,35,Trinidad,04-2016,https://www.airbnb.cl/rooms/12454880?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=cb268b74-9af4-4570-aabd-e1d8b72e1387
12,Casa a 2 cuadras de la Playa,Alojamiento entero,Pichidangui,Coquimbo,8,7,4, Habitación,2,privado,75.469,-32.1399,-71.5286,"https://maps.google.com/maps?ll=-32.1399,-71.5286&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lleva a toda la familia a este fantástico lugar con muchas zonas para divertirse.

No pierda la oportunidad de conocer esta casa de 4 dormitorios y 2 baños de 800 metros de terreno y 120 metros construidos con cocina, living y comedor separados a doble altura de dormitorios. 

Ideal familias y personas que les gusta un verano relajado y familiar. 

A dos cuadras de bajada de playa con dos estacionamientos techados, amplio jardín. 

Se arrienda al menos por 2 noches  consecutivos.


Tres dormitorios con camas de una y media plaza, más pieza con cama matrimonial con dos baños. 
Living, comedor y cocina separados por pequeña escala que hace que la casa presente dos niveles construidos.",['Acceso la playa Público o compartido'],4.71,7,Patricio,07-2016,https://www.airbnb.cl/rooms/763631284552242083?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=cb268b74-9af4-4570-aabd-e1d8b72e1387
13,"Casa excelente con vista mar, frente a playa",Alojamiento entero,Pichidangui,Región de Coquimbo,9,7,3, Habitación,2,privado,90.0,-32.13423,-71.53367,"https://maps.google.com/maps?ll=-32.13423,-71.53367&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa con 3 dormitorios, 2 matrimoniales y otro con camarote, terraza con vista al mar, living, comedor, cocina americana con lavavajillas, nueva, a pasos de la playa y paseo costanera, habilitada para 9 personas, sin problema de estacionamiento, tv cable, Supermercado, restaurantes, muelle para pescar, buceo, feria artesanal, ideal para descansar.


Casa comoda. Para año nuevo los juegos artificiales son en la playa justo frente a la terraza de la casa. A pasos de la playa y costanera",['Cocina'],4.57,28,Ruby Sabrina,11-2016,https://www.airbnb.cl/rooms/17022339?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=cb268b74-9af4-4570-aabd-e1d8b72e1387
14,Casa 3 dormitorio con vista al mar,Alojamiento entero,Pichidangui,Región de Coquimbo,6,6,3, Habitación,2,privado,110.0,-32.13556,-71.53481,"https://maps.google.com/maps?ll=-32.13556,-71.53481&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa grande con vista panorámica del mar, muy cómoda, con chimenea, jacuzzi y todo lo necesario para tener una agradable estadía","['Acceso a playa Público o compartido', 'Frente a la playa']",4.61,46,Ruby Sabrina,11-2016,https://www.airbnb.cl/rooms/20267504?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=cb268b74-9af4-4570-aabd-e1d8b72e1387
15,Arriendo preciosa casa en Zapallar,Alojamiento entero,Zapallar,Valparaíso,7,5,3, Habitación,3,privado,223.735,-32.55218,-71.463,"https://maps.google.com/maps?ll=-32.55218,-71.463&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Preciosa casa estilo provenzal.
Espectacular vista al mar, distancia caminable a la playa (20 min.), nor/poniente, 3 dormitorios, dos de ellos con cama doble, el tercero con dos camas de plaza y media. Salita con cama de una plaza donde podría alojar 1 persona más, 2 baños completos + pieza y baño de servicio. 
Piscina, chimenea, calefacción, 6.000 metros de terreno, frente a Hotel Isla Seca. Cabaña aparte con 2 camas,  living y baño. 
Casa está dentro de  condominio, guardias permanentes


Tiene una vista maravillosa, panorámica frente al mar, es muy cómoda,  acogedora,  bien amoblada y bien equipada","['Acceso a la playa', 'Frente a la playa']",4.93,41,Catalina,08-2015,https://www.airbnb.cl/rooms/7920178?adults=1&children=0&infants=0&pets=0&check_in=2023-03-21&check_out=2023-03-26&previous_page_section_name=1000&federated_search_id=cb268b74-9af4-4570-aabd-e1d8b72e1387
16,Casa Codornices,Alojamiento entero,Puchuncaví,Valparaíso,12,9,5, Habitación,4,privado,240.0,-32.68117,-71.43126,"https://maps.google.com/maps?ll=-32.68117,-71.43126&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Pasa tus vacaciones en familia en uno de los condominios más exclusivos de Maitencillo.

Casa moderna y sustentable con paneles solares, extenso jardín de pasto natural y piscina. Gran terraza de dos ambientes con vista despejada. 

Living interior amplio y diseñado a la medida. Segundo piso privado con escritorio de trabajo con vista a las montañas.

9 camas + 1 sofá cama: 2 piezas matrimoniales con baño privado.

Condominio con 3 canchas de tenis, 2 de pádel, 1 de fútbol y 1 de voley playa.",['Cocina'],,,Patricio,01-2017,https://www.airbnb.cl/rooms/809313460540207142?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=cb268b74-9af4-4570-aabd-e1d8b72e1387
17,"Arriendo de Cabaña N°2 en Los Vilos, IV Reg",Cabaña entero,Los Vilos,Coquimbo,5,4,3, Habitación,2,privado,60.0,-31.9099,-71.4976,"https://maps.google.com/maps?ll=-31.9099,-71.4976&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Arriendo de Cabaña en Los Vilos para empresas y/o visitantes/turistas.

Cabaña cuenta con 3 dormitorios, 2 baños, living comedor y TV Cable.
Ubicada en calle 1 sur con esquina 3 oriente, sector ideal para visitantes que vengan por proyectos y/o trabajos de largo plazo.

Cuenta con 4 camas individuales y una matrimonial.
El precio incluye gastos comunes de agua, luz, TV cable, Wifi y servicio de aseo.

Ven a disfrutar un espacio tranquilo, relajante y único.",['Cocina'],4.89,9,Julio,07-2022,https://www.airbnb.cl/rooms/725421132521523961?adults=1&children=0&infants=0&pets=0&check_in=2023-07-01&check_out=2023-07-06&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
18,Casajulia - Maitencillo,Alojamiento entero,Puchuncaví,Valparaíso,12,9,5, Habitación,"3,5",privado,133.521,-32.6738,-71.44038,"https://maps.google.com/maps?ll=-32.6738,-71.44038&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El Lugar perfecto para un descanso en familia, frente al mar, en primera línea! Vistas únicas, Caminatas, acceso directo público a la playa! Tanto para un grupo grande como para una pareja que busca desconectarse de la rutina.

El espacio
Es una casa familiar, que arrendamos cuando no la ocupamos. Nos preocupamos constantemente de mantenerla impecable, remodelarla y mantenerla inmune al paso del tiempo. Recién ampliada, ofrecemos arriendo diferenciados según cantidad de personas.","['Acceso a la playa', 'Frente a la playa']",4.85,53,Nicolas,10-2016,https://www.airbnb.cl/rooms/42809869?adults=1&children=0&infants=0&pets=0&check_in=2023-03-27&check_out=2023-04-03&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
19,"""El Atardecer"", casa frente a Pichidangui",Habitación privada en alojamiento,Región de Coquimbo,Chile,6,6,3, Habitación,3,privado,53.1,-32.11583,-71.50389,"https://maps.google.com/maps?ll=-32.11583,-71.50389&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa acogedora ubicada en un condominio exclusivo a 5 min de Pichidangui,  posee linda vista al mar y agua potable permanente,  baños con ducha de agua caliente; hay espacios independientes y dependientes; en el sector hay  supermercados y una excelente peluquera (Marcela) así como masajistas.
Cerca existen baños calientes de agua de mar, la ruta 5 y la linda ruta del cuarzo.
Caminando se llega al mar.
El propietario recibe y atiende personalmente a sus huéspedes debido a que vive en el lugar


Lugar ideal para descansar, se llega caminando al mar, al medio de la bahía de Pichidangui.",['Acceso la playa Público o compartido'],4.43,49,Patricio,11-2018,https://www.airbnb.cl/rooms/32025533?adults=1&children=0&infants=0&pets=0&check_in=2023-03-20&check_out=2023-03-27&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
20,"Casa, vista al mar, a pasos de la playa Los Molles",Cabaña entero,La Ligua,Región de Valparaíso,6,6,3, Habitación,"2,5",privado,120.0,-32.24117,-71.51213,"https://maps.google.com/maps?ll=-32.24117,-71.51213&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa completamente equipada a pasos de la costanera y la playa. 
Espectacular vista desde el dormitorio principal, luminosa con rincones muy acogedores. Cuenta con bosca con calefacción a pellet.
Ubicación privilegiada (segunda linea del mar), accesible a comercios y equipamientos de este balneario que conserva la tranquilidad y características propias de la localidad. 
Podrás disfrutar también del BioParque Puquén. Destacado como uno de los mejores lugares para realizar buceo. Para 6 personas.","['Acceso a la playa', 'Frente a la playa']",4.80,10,Mane,06-2016,https://www.airbnb.cl/rooms/35961974?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
21,Escapada a la Playa! 🏖,Cabaña entero,La Ligua,Valparaíso,5,4,2, Habitación,2,privado,60.0,-32.28103,-71.4705,"https://maps.google.com/maps?ll=-32.28103,-71.4705&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa cabaña para 5 personas a pasos de la playa, ubicada en La Ballena, sector playa los Quinquelles. (KM 180, ruta 5 norte) 

La cabaña cuanta con:
- 2 dormitorios
- 2 Baños (1 en suite matrimonial) 
- Estacionamiento para más de un vehículo
- Cocina equipada.
- Living
- TV Cable
- Internet (Wifi)
- Terraza 
- Parrilla exterior
- Patio amplio.


Cómoda cabaña totalmente equipada para 5 personas.","['Acceso a la playa', 'Frente a la playa']",4.57,35,Guillermo,01-2019,https://www.airbnb.cl/rooms/41689866?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
22,Casa de troncos con gran terraza cerca de la playa,Alojamiento entero,Zapallar,Valparaíso,10,8,4, Habitación,3,privado,155.0,-32.55161,-71.4557,"https://maps.google.com/maps?ll=-32.55161,-71.4557&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Ubicada a pasos de la playa principal de Zapallar, a unas pocas cuadras del centro, e inmersa en un frondoso bosque que ofrece una vista espectacular en su gran terraza, esta acogedora casa construida en troncos es el lugar ideal para quienes buscan descanso, tranquilidad y naturaleza, a sólo dos horas de Santiago. Cuenta con camas para 10 personas, 2 boscas, cocina completamente equipada, TV, terraza, parrilla y 3 baños. La casa está situada en un terreno de 1.700 m2.",['Acceso a la playa'],4.83,6,Pilar,03-2017,https://www.airbnb.cl/rooms/591865769618864922?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
23,Hermosa casa en Los Molles,Alojamiento entero,La Ligua,Valparaíso,12,9,6, Habitación,7,privado,255.0,-32.20386,-71.5142,"https://maps.google.com/maps?ll=-32.20386,-71.5142&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Arrendamos nuestra casa en terreno de 5000 m2, ubicada en el condominio de parcelas Rocas Del Mar, Los Molles. Calefacción central y muy amplia!!: Gran terraza por toda la casa frente al living,  parrilla a gas y mesa ping pong; piscina; estacionamiento para 5 autos. Hermosa  vista al mar…. El condominio cuenta con plazas, sector deportivo, canchas de paddle, volleyball y fútbol. Ideal para unas vacaciones familiares inolvidables.
A 7 min en auto de Los Molles.",['Vista a la playa'],,,Claudia,01-2023,https://www.airbnb.cl/rooms/805950239250086625?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
24,Casa en Los Molles cerca de playa principal,Alojamiento entero,Los Molles,La Ligua,7,5,4, Habitación,2,privado,71.25,-32.2357,-71.5239,"https://maps.google.com/maps?ll=-32.2357,-71.5239&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"La casa es muy amplia y cómoda, está ubicada a 10 minutos caminando de la playa principal. Cuenta con todo lo necesario para disfrutar de unas tranquilas y entretenidas vacaciones (TV cable, estacionamiento, taca taca, quincho y terraza para asados). Los Molles es un lugar familiar con una de las mejores playas de la V región. La casa está a una cuadra del Bioparque El Puquen, paseo imperdible con hermosos paisajes. Otras actividades que puedes hacer en la playa: surf, buceo, trekking, canopy


Se pueden utilizar todos los espacios señalados en la descripción de la casa","['Acceso a playa Público o compartido', 'Frente a la playa']",4.75,52,Olaya,11-2018,https://www.airbnb.cl/rooms/30309647?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
25,Amplia casa con piscina y cancha de tenis,Alojamiento entero,Zapallar,Valparaíso,11,11,4, Habitación,3,privado,150.0,-32.61384,-71.42982,"https://maps.google.com/maps?ll=-32.61384,-71.42982&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse. Tranquilo sector a solo 2 Km de Cachagua, en una amplia parcela de 4 hectáreas con áreas verdes, piscina y cancha de tenis.",['Costa'],,,Cristobal,03-2017,https://www.airbnb.cl/rooms/750209843622547205?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
26,Casa Chungungo Maitencillo,Alojamiento entero,Puchuncaví,Valparaíso,6,5,4, Habitación,2,privado,170.0,-32.65271,-71.44193,"https://maps.google.com/maps?ll=-32.65271,-71.44193&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Exquisita casa primera línea frente al mar con vista privilegiada y a metros de playas ideal  para niños y o adultos.
Acceso a restaurantes, cafes, comercio y entretencion  caminando.

Cuenta con estacionamiento privado para dos autos.





ARRIENDO SÓLO FAMILIAS.


Como es de publico conocimiento en la zona, el agua es un bien preciado, por lo que se provee un estanque de  10.000 lts. por semana. En caso de que esta sea usada en su totalidad antes de cumplir la semana es de responsabilidad del huesped su reposicion.","['Acceso a playa Público o compartido', 'Frente a la playa']",,,Marcia,12-2022,https://www.airbnb.cl/rooms/784525517147329606?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
27,Cabaña en Maitencillo LA GRUTA.,Cabaña entero,Puchuncaví,Región de Valparaíso,6,5,2, Habitación,2,privado,140.0,-32.64544,-71.4344,"https://maps.google.com/maps?ll=-32.64544,-71.4344&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cabaña situada en primera linea con vista al mar en el balneario de Maitencillo equipada para 6 personas cuenta con aparcamiento y mas.
te esperamos!

El espacio
Cabaña situada en primera linea con vista al mar en el balneario de Maitencillo equipada para 6 personas cuenta con aparcamiento y mas.
te esperamos!",['Cocina'],4.70,90,Maximiliano,10-2018,https://www.airbnb.cl/rooms/28976537?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=401b2b7d-82c7-468a-8bc2-29c53e9c4aed
