,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,CABAÑA 5 DIVE LODGE TIPO CASA RODANTE VISTA AL MAR,Cabaña entero,Pichidangui,5,4,2, Habitación,1,privado,95.0,-32.1339,-71.53003,"https://maps.google.com/maps?ll=-32.1339,-71.53003&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"casas rodantes full equipadas para 5 a 6 pax. cuentan con área privada, sector para asados, al interior refrigerador, microondas, cocina, horno, tv cable y todo lo necesario para una experiencia distinta, ideal y familiar. Por favor traer tus sábanas y toallas.",['Cocina'],5.0,11,Mauricio Andres,01-2019,https://www.airbnb.cl/rooms/46213759?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=b3faac2c-e1af-4a48-a50e-3c551376afe1
11,Domo de seis personas,Cabaña entero,Los Vilos,6,4,2, Habitación,1,privado,100.0,-32.0014,-71.5171,"https://maps.google.com/maps?ll=-32.0014,-71.5171&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Crea recuerdos inolvidables en este alojamiento único y familiar.,['Acceso a la playa'],,,Cabañas,05-2018,https://www.airbnb.cl/rooms/808026056218242071?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=b3faac2c-e1af-4a48-a50e-3c551376afe1
12,CABAÑA 4 DIVE LODGE TIPO CASA RODANTE VISTA AL MAR,Alojamiento entero,Pichidangui,4,3,2, Habitación,1,privado,95.0,-32.13382,-71.53121,"https://maps.google.com/maps?ll=-32.13382,-71.53121&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"casas rodantes full equipadas para 5 a 6 pax. cuentan con área privada, sector para asados, al interior refrigerador, microondas, cocina, horno, tv cable y todo lo necesario para una experiencia distinta, ideal y familiar.",['Cocina'],5.0,7,Mauricio Andres,01-2019,https://www.airbnb.cl/rooms/46213861?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=b3faac2c-e1af-4a48-a50e-3c551376afe1
13,Cabaña depto. Boutique Los Molles1,Cabaña entero,La Ligua,4,3,2, Habitación,1,privado,80.0,-32.23696,-71.51728,"https://maps.google.com/maps?ll=-32.23696,-71.51728&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",es un lugar muy tranquilo y familiar. caminando podras conocer esta localidad,"Departamentos Boutique Los Molles 
Full equipado, wifi, cable , quincho , terraza con pasto sintetico. Capacidad 5 personas y mascota.
Estan ubicados caminando:
8 minutos de la playa y 4 minutos de minimarket.
Puedes realizar: trekking, bicicleta, running , buceo y visitar la reserva natural Puquen 
Ideal para disfrutar unas vacaciones inolvidables en familia.


las cabañas estan equipadas para todo lo necesario para disfrutar de unos dias inolvidables en Los Molles",['Acceso la playa Público o compartido'],4.69,48,Karen,07-2017,https://www.airbnb.cl/rooms/22862790?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
14,Comodísima casa en La Serena,Alojamiento entero,La Serena,7,3,3, Habitación,3,privado,70.0,-29.93652,-71.25861,"https://maps.google.com/maps?ll=-29.93652,-71.25861&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa grande y muy cómoda, ubicada en pasaje cerrado. 
Habitación 1: cama de dos plazas y baño privado.
Habitación 2: cama king y baño privado.
Habitación 3: 2 camas nido 1.5pz, baño compartido. 
Extras: Futon 1.5pz, catre de campaña 1pz.
Áreas comunes muy amplias, con estufa a leña. 
Apto para familias.
Patio con quincho, horno de barro, taca taca y lavandería.
Sector tranquilo, con buen acceso a la playa y al centro (10 minutos en vehiculo)",['Acceso la playa Público o compartido'],5.0,3,Enzo Matias,04-2022,https://www.airbnb.cl/rooms/598439134264388942?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
15,Lodge Peralillo Valle de Elqui,Cabaña entero,Vicuña,7,7,3, Habitación,2,privado,80.0,-30.0354,-70.6495,"https://maps.google.com/maps?ll=-30.0354,-70.6495&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Sector rural tranquilo, ideal para el relajo y descanso.","Acogedora Cabaña de 110 m2 en Peralillo Valle de Elqui en terreno de 1000 m2. Está equipada para 7 personas en un sector rural tranquilo ideal para el descanso, y desconexión, rodeado de árboles centenarios con cama de cuarzo y hamaca bajo los árboles. Cuenta con aire acondicionado, baño principal con hidromasaje, todas las camas tienen calienta cama, amplio estacionamiento. 
Mínimo 2 dias.",['Vista al patio'],,,Martina,09-2022,https://www.airbnb.cl/rooms/716850582126578100?adults=1&children=0&infants=0&pets=0&check_in=2023-06-01&check_out=2023-06-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
16,Casa a orilla de playa en Guanaqueros,Alojamiento entero,Guanaquero,8,9,5, Habitación,"4,5",privado,580.0,-30.1917,-71.4059,"https://maps.google.com/maps?ll=-30.1917,-71.4059&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Crea recuerdos inolvidables en este alojamiento único y familiar ubicado en el tranquilo balneario de Guanaqueros ¡A tan sólo 10 pasos de la playa!
La casa cuenta con piscina, cancha de beach volley, espacioso quincho con mesa de pool, TV y sistema de sonido, todo conectado a la zona de parrilla y el horno pizzero. Gran terraza con mesa para 10 personas, reposeras, quitasoles y una zona tipo lounge perfecta para leer un libro y descansar viendo los más hermosos atardeceres.
¡Es un lugar único!",['Vista a la bahía'],,,Macarena,03-2015,https://www.airbnb.cl/rooms/770432150924087255?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
17,casa con piscina,Alojamiento entero,La Serena,6,5,3, Habitación,2,privado,108.0,-29.9076,-71.2232,"https://maps.google.com/maps?ll=-29.9076,-71.2232&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desde este alojamiento céntrico todo el grupo podrá tener fácil acceso a todo. cercano al centro de la Serena, a pocos minutos del aeropuerto, camino directo al valle del Elqui

Número de permiso
146040004",['Cocina'],,,Cecilia,12-2022,https://www.airbnb.cl/rooms/791099717069197451?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
18,"Morrillos, La Serena",Alojamiento entero,La Serena,6,4,3, Habitación,3,privado,552.545,-30.14309,-71.36983,"https://maps.google.com/maps?ll=-30.14309,-71.36983&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Para contemplar y disfrutar el Pacífico. Aislada sobre la duna entre Las Tacas y Morrillos,  vista 360 grados, 3 suites con patios interiores privados. La playa  con acceso directo, construida 2016.  Todas las comodidades necesarias. WIFI, barbecue, DirectTV, alarma, reposeras, sombrillas.

Acceso de los huéspedes
Acceso controlado con portero y vigilancia.","['Acceso a la playa', 'Frente a la playa']",,,Eugenio,06-2014,https://www.airbnb.cl/rooms/8684750?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
19,Casa en villa La Florida,Alojamiento entero,La Serena,6,4,4, Habitación,1,privado,45.0,-29.92688,-71.20793,"https://maps.google.com/maps?ll=-29.92688,-71.20793&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Relájate con toda la familia en este alojamiento donde la tranquilidad se respira.,['Acceso al lago'],,,Karina,12-2017,https://www.airbnb.cl/rooms/767517763721161701?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
20,CALIDA Y COMODA CASA EN LOS MOLLES,Alojamiento entero,La Ligua,7,5,3, Habitación,1,privado,80.0,-32.2356,-71.51381,"https://maps.google.com/maps?ll=-32.2356,-71.51381&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","A pasos del centro de restaurantse la localidad, negocios y comercio cercanos con fruta y verdura fresca !","Calida casa con una vista privilegiada, tardes maravillosas a pasos del parque natural Puquen ( atracción natural a solo 5 minutos ) y frente a la playa. Ubicación perfecta !!",['Cocina'],,,Seba,01-2017,https://www.airbnb.cl/rooms/41449400?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
21,Excelente alojamiento Para un verano en La Serena,Alojamiento entero,Coquimbo,6,3,3, Habitación,2,privado,85.0,-29.95321,-71.28932,"https://maps.google.com/maps?ll=-29.95321,-71.28932&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse.
Cuanta con estacionamiento privado para un vehículo grande, barrio residencial a pasos de la playa, el casino, mall vivo peñuelas, supermercados como unimarc, lider express y hiper lider de regimiento Arica. También ir recorrer caminando pueblitos peñuelas. 

Ideal para salir a caminar por el borde costero de la Avenida del mar o salir en bicicleta por las ciclovías del sector, el arriendo incluye una bicicleta para recorrer.",['Acceso a la playa'],,,José Ignacio,02-2020,https://www.airbnb.cl/rooms/790670146208907824?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
22,Casa Valla Místico,Alojamiento entero,Vicuña,8,3,3, Habitación,2,privado,180.0,-30.02946,-70.71194,"https://maps.google.com/maps?ll=-30.02946,-70.71194&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",ubicado en lugar residencial de la ciudad,"Casa ubicada a pocas cuadras del centro de la ciudad, a pasos de supermercado y hospital, cuenta con estacionamiento privado para 3 vehículos, piscina, quincho, gimnasio, bicicletas para paseo, Wifi, lugar residencial.",['Cocina'],,,Johnny,08-2019,https://www.airbnb.cl/rooms/37440012?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8e14fdfc-e677-4d6c-8fb7-80e7b2dec351
