,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
62,Hermoso depto a pasos del mar,Vivienda rentada entero,Elqui,8,7,3, Habitación,2,privado,105.0,-29.91592,-71.27566,"https://maps.google.com/maps?ll=-29.91592,-71.27566&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento a pasos de la playa!  Equipado para 8 personas se ubica en edificio Aqua la Serena frente a la playa! Además cuenta con maravillosa piscina de exterior con olas e interior temperada,  jacuzzi, salón de juegos, salón multiuso y gimnasio. Sin duda el mejor lugar de la avenida del mar para pasar tus vacaciones!

*No incluye sábanas, toallas ni útiles de aseo personal",['Acceso a la playa'],,,Felipe,11-2017,https://www.airbnb.cl/rooms/793531410074828781?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-04&previous_page_section_name=1000
63,HERMOSO DEPARTAMENTO FRENTE AL MAR FULL EQUIPADO,Vivienda rentada entero,La Serena,5,3,2, Habitación,2,privado,90.0,-29.9157,-71.2751,"https://maps.google.com/maps?ll=-29.9157,-71.2751&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosos departamentos nuevos, full equipados y frente al mar. Cuenta con 2 habitaciones y 2 baños, capacidad para 5 personas. Cuenta con TV, TV cable, e internet. Para mayor comodidad incluye ropa de cama y toallas de baño, además de productos para la limpieza. Cocina full equipada.

Ubicado en el mejor sector de Av. Del Mar, con restaurantes, pub, almacenes, farmacias, ciclovía, surf, entre muchos otros.
El edificio cuanta con 5 piscinas, las que incluyen: con olas y otra con barra","['Acceso a la playa', 'Frente a la playa']",4.88,8,Matias,05-2018,https://www.airbnb.cl/rooms/47906818?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-03&previous_page_section_name=1000
64,Departamento Playa la Herradura - Costa Herradura,Vivienda rentada entero,Coquimbo,5,3,2, Habitación,1,privado,39.99,-29.9832,-71.3618,"https://maps.google.com/maps?ll=-29.9832,-71.3618&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Lugares cercanos:
- Playa La Herradura
- Supermercado santa Isabel, Unimarc.
- Farmacia Ahumada.
- Centro Comercial a 15 min.
- Clínica y Hospital.
- Playa Totoralillo , Guanaqueros y Tongoy, a solo 30 min.","El Departamento se encuentra emplazado en una ubicación magnifica al borde de la Playa la Herradura de Coquimbo (primera línea),  con salida directa a la playa, la vista del depto es hacia la carretera,  en un Séptimo piso , amoblado, incluye piscina, sauna, jacuzzi, lavandería , estacionamiento, cocina y terraza, apto para una familia de 5 personas como máximo. Conserje las 24 Hrs. Cercanías al menos de 1 y 2 km: - Supermercado Santa Isabel - Líder - Farmacia Ahumadas - Clínica- Hospital


Departamento equipado: cocina, horno eléctrico, servicios, hervidor, juguera, tostador, lavadora y lavandería (espacios compartidos), una cama matrimonial, un camarote en la segunda habitación y un sofá cama, además en living se encuentra un fu ton (capacidad hasta 5 a 6 personas), estacionamiento.","['Acceso a la playa', 'Frente a la playa']",4.74,19,Gabriel,03-2017,https://www.airbnb.cl/rooms/18111126?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-09&previous_page_section_name=1000
65,Gran depto en Avenida del Mar,Vivienda rentada entero,La Serena,6,5,2, Habitación,2,privado,72.0,-29.9159,-71.275,"https://maps.google.com/maps?ll=-29.9159,-71.275&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lindo departamento en la menor zona de La Serena donde tú y tu familia van a poder una vacaciones increíbles llenas de relajo y también aventura. 

Junto con mi señora organizamos, decoramos y equipamos el departamento con mucho cariño y con las cosas precisas para tener una gran experiencia.

Queremos que puedan sentirse como en casa y estamos a un mensaje o llamada de distancia ante cualquier duda o inquietud. 

¡No dejes de revisar la guía con todos los tips de qué sitios visitar en la zona!",['Acceso a la playa'],4.67,3,Diego,01-2019,https://www.airbnb.cl/rooms/790873227261644323?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-06&previous_page_section_name=1000
66,avenida del mar la serena,Vivienda rentada entero,La Serena,4,3,2, Habitación,2,privado,40.0,-29.91295,-71.27385,"https://maps.google.com/maps?ll=-29.91295,-71.27385&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disfruta de  este alojamiento tranquilo y céntrico ya que se encuentra en avenida del mar. Pero cerca de restaurantes, cafeterías, escuelas de surf, faro de la serena, pubs, ferias artesanales, cerca de supermercados, mall de la serena, apto para 4 personas ya que cuenta con cama nido.

Otros aspectos a destacar
una de las camas es nido. por eso es para 4 personas. tiene vista al mar. la vida del departamento es la de la foto. y se encuentra en un piso 7",['Vista al jardín'],4.20,5,Valeska,01-2022,https://www.airbnb.cl/rooms/54195744?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000
67,Acogedor departamento frente a playa Los Molles,Vivienda rentada entero,Los Molles,5,4,3, Habitación,1,privado,55.0,-32.23731,-71.51178,"https://maps.google.com/maps?ll=-32.23731,-71.51178&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Los Molles es una hermosa localidad la V Región. Con una playa apta para el buceo y otros deportes acuáticos, cuenta además con una gran diversidad de flora y fauna.
Para quienes disfrutan de las experiencia outdoor, el Bioparque Puquen es un imperdible.","Depto. ubicado frente a la playa, en condominio con seguridad 24/7, piscina, espacios comunes, quinchos, jacuzzi, juegos infantiles y más. Ubicado a 187 km de Santiago en la exclusiva localidad de Los Molles.  Es un lugar especial para acercarse a la naturaleza y desconectarse del estrés de la ciudad. Se destaca su flora y fauna, senderos y una espectacular playa ideal para el buceo y otros deportes náuticos de superficie.


es un departamento muy acogedor, con 3 dormitorios, 1 baño, cocina americana, logia, comedor, living y una gran terraza. cuenta con espacios comunes del condominio muy diversos y cómodos",['Vista al horizonte de la ciudad'],4.83,24,Maria Jesus,08-2017,https://www.airbnb.cl/rooms/52171773?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000
68,803 Jardín del mar,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,2,privado,154.0,-29.9441,-71.2896,"https://maps.google.com/maps?ll=-29.9441,-71.2896&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Diviértete con toda la familia en este alojamiento con estilo.
Departamento de lujo en un condominio espectacular","['Acceso a playa Público o compartido', 'Frente a la playa']",,,Soraya Solange,06-2016,https://www.airbnb.cl/rooms/658514721690008276?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000
69,Departamento frente al mar,Vivienda rentada entero,Los Molles,7,5,3, Habitación,1,privado,64.0,-32.2332,-71.5087,"https://maps.google.com/maps?ll=-32.2332,-71.5087&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar con una hermosa vista al mar, a 5 minutos de la playa , equipado para hasta 7 personas . 
El edificio cuenta con jacuzzi , quinchos y piscina al aire libre mirando al mar. Además podrás encontrar múltiples tiendas, lugares para visitar y mucho más",['Acceso a la playa'],,,Zulema,01-2023,https://www.airbnb.cl/rooms/821081257221923668?adults=1&children=0&infants=0&pets=0&check_in=2023-03-16&check_out=2023-03-22&previous_page_section_name=1000
70,Depto & SPA 1ra línea Playa La Herradura,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,1,privado,50.0,-29.98223,-71.35315,"https://maps.google.com/maps?ll=-29.98223,-71.35315&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Cerca de: hospital, supermercado, restaurantes, pizzería, club de yates, bencinera, zona residencial.","Cómodo departamento organizado para que disfrutes de un espacio tranquilo, agradable y funcional como si estuvieras en casa. Además con áreas adicionales para tu disfrute con acceso directo a la playa.

El espacio
Departamento en Condominio Costa Herradura, Coquimbo. con acceso directo a Playa Herradura, sector residencial. 

Vista a carretera. PISO 10 - Balcón cerrado con ventanales para mayor seguridad y confort.

**Características**

- Depto modelo mariposa Full equipado  para 4 personas.  

2 dormitorios independientes con closets y velador. 1 cama 2P / 2 camas de 1 y 1.5 plaza.

 + 1 baño + 1 estacionamiento en superficie

-Cocina americana totalmente  equipada full electrica

 -living comedor con televisor smart  tv 49” 
  
Plus: 2 piscinas,  Saunas, Quinchos, Jacuzzi (de pago), Gimnasio, juegos infantiles, acceso directo a playa Herradura y seguridad

Incluido: Wi Fi - Toallas - Sábanas -  Secador de pelo - plancha","['Acceso a playa Público o compartido', 'Frente a la playa']",4.71,7,Jovy,03-2020,https://www.airbnb.cl/rooms/42643182?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-05&previous_page_section_name=1000
71,Nuevo! Al lado de Casino Enjoy y Playa - La Serena,Condo entero,Coquimbo,6,4,2, Habitación,2,privado,129.99,-29.94542,-71.29024,"https://maps.google.com/maps?ll=-29.94542,-71.29024&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hola, te quiero invitar a disfrutar un merecido descanso en mi departamento en la playa.  

Dime que días te interesa reservar!

Claudio S.


Desconéctate del mundo y relájate en este Resort Urbano ubicado en la Av. del Mar, en el límite de Coquimbo y La Serena, al lado del Casino Enjoy y frente a la playa.

Además, sale a disfrutar de los atractivos astronómicos, fauna marina y comida típica de la zona.

Características del Dpto.:
- Piso 6to. con el mejor ángulo para lograr ver playa y piscina, no tan alto como para ver sólo mar. 
- 80 mt2, con amplia terraza.
- 2 Dorm. y 2 baños
- Duermen hasta 6 personas en: Una cama matrimonial, un camarote (o litera), una cama diván (sale una cama de abajo).
- Amoblado COMPLETO.
- FULL equipado.
- TV Cable (DirecTV).
- Toallas: Un juego de toallas por baño.
- Calefacción: Sólo en invierno.
- WIFI habilitado",['Vista al horizonte de la ciudad'],4.94,93,Claudio,05-2016,https://www.airbnb.cl/rooms/15125897?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-06&previous_page_section_name=1000
72,Departamento Jardín del Mar,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,130.0,-29.94329,-71.28989,"https://maps.google.com/maps?ll=-29.94329,-71.28989&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Crea momentos inolvidables en este alojamiento espectacular, con una vista privilegiada que te encantará. 
Ubicado frente a la playa y a pasos de restaurantes, del Casino Enjoy y comercio.
Áreas comunes con piscinas fría y temperada, hidromasaje, saunas, gimnasio, quincho y lavandería.",['Vista a la bahía'],5.0,3,Fabiola,02-2021,https://www.airbnb.cl/rooms/778113431154712303?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-02-28&previous_page_section_name=1000
73,Hermoso departamento Jardín del Mar,Condo entero,Coquimbo,5,3,2, Habitación,2,privado,110.0,-29.945,-71.28883,"https://maps.google.com/maps?ll=-29.945,-71.28883&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento para 4 a 5 huéspedes con preciosa y despejada vista al mar, 2 dormitorios y 2 baños. Dormitorio principal suite con LED 50"" 4K,  cable, Disney Plus, Star+ y Prime Video disponibles. Segundo dormitorio 2 camas de plaza y media más una cama nido. Wifi,  parlante BOSE, cocina full equipada, lavavajillas, calefacción, calienta camas, dispensador de agua y bar disponible para consumo. A pasos del mar, cuenta con un estacionamiento, piscina temperada, jacuzzis y quincho (reserva).


Acceso vehicular y peatonal por Av. Los Pescadores y acceso a la playa por Av. del Mar. Se entrega una tarjeta de acceso para ingreso en portería.",['Acceso la playa Privado'],5.0,18,Carol Andrés,08-2021,https://www.airbnb.cl/rooms/51846418?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000
74,Exclusivo Departamento en Jardín del Mar La Serena,Condo entero,Coquimbo,6,4,2, Habitación,2,privado,95.0,-29.94734,-71.29145,"https://maps.google.com/maps?ll=-29.94734,-71.29145&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Exclusivo y confortable departamento con hermosa vista al mar, situado a un costado del Casino Enjoy y con variada oferta gastronómica y de entretención.  El sector es ideal para realizar actividades en familia y al aire libre aprovechando la bahía que una La Serena y Coquimbo. El condominio te va a encantar por su spa, gimnasio, piscinas al aire libre y piscina temperada. Un lugar ideal para disfrutar en familia, pareja o por viaje de negocios.",['Vista a la bahía'],4.94,18,Gustavo,10-2016,https://www.airbnb.cl/rooms/15589542?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000
75,"aire acondicionado, piscina temperada orilla playa",Vivienda rentada entero,La Serena,5,5,2, Habitación,2,privado,110.0,-29.916,-71.275,"https://maps.google.com/maps?ll=-29.916,-71.275&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Aire Acondicionado para las noches frías y noches cálidas.
Todos los espacios comunes habilitado. 
Departamento  nuevo a orilla de la playa. 
Internet Fibra Óptica 300 Megas. (ideal para tele-trabajo)
Piscina temperada, piscina exterior con y sin olas,  jacuzzi, spa, sala multiuso, gimnasio,  sauna, sala de juegos y sala de cine.",['Vista al océano'],4.87,45,Esteban,01-2018,https://www.airbnb.cl/rooms/22831900?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000
76,"Primera Línea, La Herradura",Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,80.0,-29.98071,-71.3528,"https://maps.google.com/maps?ll=-29.98071,-71.3528&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento ubicado en primera línea de la extensa Playa La Herradura. El condominio cuenta con piscinas, quinchos, gimnasio, jacuzzi, sauna y juegos infantiles, acceso directo a la playa, seguridad las 24 horas, estacionamiento subterráneo y de visitas.
Instancia perfecta para disfrutar el mar y de una bella vista a la bahía.
Relájate en esta escapada única y tranquila.",['Vista al océano'],,,Juan Carlos,01-2019,https://www.airbnb.cl/rooms/804507319354312598?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-26&previous_page_section_name=1000
77,La Herradura Relax Nuevo!,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,1,privado,77.5,-29.9836,-71.352,"https://maps.google.com/maps?ll=-29.9836,-71.352&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio tranquilo
A 130 mts de la playa
Caminando llegas al supermercado,stripcenter,estaciones de servicio,cajero ynegocios locales .","Departamento nuevo amoblado full para 5 personas frente a playa la herradura,caminando llegas al supermercado y stripcenter ,acceso directo ruta 5,locomocion a la puerta.

Posee una decoracion y equipamiento centrado en los detalles para que tu experiencia sea unica;armonia y comodidad nos definen.

Consta de 2 dormitorios y 1 baño,terraza,estacionamiento privado,24 hrs de vigilancia.

Deseo  que mis huespedes se sientan como en su hogar .

Posee 1 Smartv en living/1 smartv en D1 y 1 smartv D2.


Mobiliario completamente nuevo de alta gamma 
Cafetera
Lavadora-Secadora( costo adicional)
Lavavajillas
Camas y Almohadas  Premium
Tostador,Hervidor,Microondas
Cristaleria (copas vino,agua,helado,vasos)
Cuchillos profesionales ,Ollas premium
Aromatizador de ambientes 
Robot de cocina
Te sentiras como en tu hogar!!
* no incluye sabanas ni toallas*

La decoracion te invitara a descansar!

Bienvenidos a La Herradura Relax!!",['Vista a la bahía'],,,Gisselle,10-2017,https://www.airbnb.cl/rooms/804962293993298856?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-04&previous_page_section_name=1000
78,avenida del mar la serena,Vivienda rentada entero,La Serena,4,3,2, Habitación,2,privado,40.0,-29.91295,-71.27385,"https://maps.google.com/maps?ll=-29.91295,-71.27385&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disfruta de  este alojamiento tranquilo y céntrico ya que se encuentra en avenida del mar. Pero cerca de restaurantes, cafeterías, escuelas de surf, faro de la serena, pubs, ferias artesanales, cerca de supermercados, mall de la serena, apto para 4 personas ya que cuenta con cama nido.

Otros aspectos a destacar
una de las camas es nido. por eso es para 4 personas. tiene vista al mar. la vida del departamento es la de la foto. y se encuentra en un piso 7",['Vista al jardín'],4.20,5,Valeska,01-2022,https://www.airbnb.cl/rooms/54195744?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000
79,Espectacular Departamento en primera linea! 2d/2b,Vivienda rentada entero,Coquimbo,6,5,2, Habitación,2,privado,110.0,-29.9817,-71.35119,"https://maps.google.com/maps?ll=-29.9817,-71.35119&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Playa La Herradura,"Muy moderno. Departamento en primera linea con salida directa a la playa (sin cruzar calle). 2 suites cada una con su baño. Condominio cuenta con Quinchos, Piscina, Jacuzzi . Especial para vacacionar..

El espacio
Hay piscinas, quinchos, gimnasio y jacuzzi",['Vista a la bahía'],5.0,4,Matias,07-2018,https://www.airbnb.cl/rooms/553311655124493404?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-27&previous_page_section_name=1000
80,Depto & SPA 1ra línea Playa La Herradura,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,1,privado,50.0,-29.98223,-71.35315,"https://maps.google.com/maps?ll=-29.98223,-71.35315&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Cerca de: hospital, supermercado, restaurantes, pizzería, club de yates, bencinera, zona residencial.","Cómodo departamento organizado para que disfrutes de un espacio tranquilo, agradable y funcional como si estuvieras en casa. Además con áreas adicionales para tu disfrute con acceso directo a la playa.

El espacio
Departamento en Condominio Costa Herradura, Coquimbo. con acceso directo a Playa Herradura, sector residencial. 

Vista a carretera. PISO 10 - Balcón cerrado con ventanales para mayor seguridad y confort.

**Características**

- Depto modelo mariposa Full equipado  para 4 personas.  

2 dormitorios independientes con closets y velador. 1 cama 2P / 2 camas de 1 y 1.5 plaza.

 + 1 baño + 1 estacionamiento en superficie

-Cocina americana totalmente  equipada full electrica

 -living comedor con televisor smart  tv 49” 
  
Plus: 2 piscinas,  Saunas, Quinchos, Jacuzzi (de pago), Gimnasio, juegos infantiles, acceso directo a playa Herradura y seguridad

Incluido: Wi Fi - Toallas - Sábanas -  Secador de pelo - plancha","['Acceso a playa Público o compartido', 'Frente a la playa']",4.71,7,Jovy,03-2020,https://www.airbnb.cl/rooms/42643182?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-05&previous_page_section_name=1000
81,"Condominio Jardin del Mar, primera línea",Condo entero,Coquimbo,4,4,2, Habitación,2,privado,111.429,-29.94517,-71.29014,"https://maps.google.com/maps?ll=-29.94517,-71.29014&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Comodidad, relajo, diversión,","Hola! Buscas un lugar para disfrutar, relajarte y descansar? Te invito a pasar unos días en mi departamento de la playa,  podrás disfrutar  el mar, las puestas de sol,  la gastronomía y los atractivos turísticos de la zona.

El espacio
Moderno departamento, ubicado frente al mar, primera línea, piso 14,  2 dormitorios, estacionamiento privado, hermoso jardín, acceso controlado, a tan solo metros del Casino Enjoy, cercano a los mejores restaurantes, pubs y cafeterías.
Salida  directa a ruta 5 norte.
El departamento cuenta con Wifi y cable;  smartv 49 pulgadas en living , en dormitorio principal cama boxspring tamaño King marca Rossen y tv de 30”;  2 camas de 1 plaza en segundo dormitorio y sofá cama en living.   Cocina con todo lo necesario(bien equipada), microhondas, horno, encimera, refrigerador, hervidor eléctrico, etc, se entrega ropa blanca( sábanas y toallas) , balcón vista directa a la playa para disfrutar el sonido del mar y apreciar las puestas de sol. 
Hay ciclovías que permiten hacer recorridos La Serena-Coquimbo, hay lugares que arriendan bicicletas , así podrás disfrutar el mar en tus paseos.",['Vista al horizonte de la ciudad'],4.90,21,Mireya,11-2017,https://www.airbnb.cl/rooms/41861751?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-03&previous_page_section_name=1000
82,Cómodo y acogedor depto. - Edificio Aqua,Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,80.0,-29.9157,-71.2749,"https://maps.google.com/maps?ll=-29.9157,-71.2749&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Moderno edificio ubicado frente al mar, con aire marino y buena accesibilidad a las comodidas que se requieran con variedad de restaurantes y pubs.","Bello y acogedor departamento en Av. del Mar con excelente ubicación en primera línea, cercano a El Faro y a minutos del centro, con restaurantes, pubs y supermercados en sus alrededores. Amoblado para 5 personas e ideal para descansar y compartir con terraza y patio. Completamente equipado con smart TV, wi-fi, TV cable, parrilla, lavadora y cocina full equipada. 

El edificio cuenta con piscinas normales, una temperada y servicios adicionales de sauna, jacuzzi, sala de cine y gimnasio.


El departamento tiene 2 smart TV, uno en el living y otro en la habitación principal, con acceso a internet y cable. Con terraza, parrilla a gas y acceso a patio trasero, se convierte en el lugar perfecto para vacacionar.","['Acceso a la playa', 'Frente a la playa']",4.64,22,Cristian Rodrigo,02-2018,https://www.airbnb.cl/rooms/47490371?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000
83,Despéjate en La Herradura con hermosa vista al mar,Condo entero,Coquimbo,5,2,2, Habitación,2,privado,90.0,-29.98346,-71.35302,"https://maps.google.com/maps?ll=-29.98346,-71.35302&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Supermercados, farmacias, tiendas, delivery, todo cerca pero en vehiculo por Sindempart.","Excelente vista al mar desde todo el departamento, en especial desde la terraza que incorpora una mesa de mármol. Departamento full equipado para 5 personas con: habitación principal con baño independiente y cama 2p, habitación secundaria cama 1/5p (nido 1p) + sofá cama en living. Incluye estacionamiento cubierto. Espacios de uso común como piscinas, gimnasio, lavandería y acceso directo a la playa con duchas exteriores. Cuenta con agua caliente, Wifi, conserjería, juegos infantiles y quinchos.


Agradable lugar con hermosa vista al mar, terraza con espacios para compartir. 2 dormitorios 2 baños (1 en suite) equipado para 5 personas. Llegar e instalarse a disfrutar.",['Vista a la bahía'],4.93,14,José Manuel,07-2021,https://www.airbnb.cl/rooms/50756574?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000
84,Departamento Av. del Mar,Vivienda rentada entero,La Serena,6,5,2, Habitación,1,privado,80.0,-29.9157,-71.2749,"https://maps.google.com/maps?ll=-29.9157,-71.2749&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Si buscas un relajo Frente al mar con todas las comodidades de un Spa. Ven y disfruta de un condominio ubicado frente al mar, con todas las comodidades y servicios para compartir en familia:

Piscina con Olas,
Piscina normal adultos
Piscina niños
Piscina exclusivo en Quinchos
Piscina Temperada
Sauna
Jacuzzi
Sala de Juegos
Espacio para Fogón 
Estacionamiento privado

El departamento cuenta con 2 dormitorios  y 2 baños y amoblado con cama matrimonial y 2 literas (4 camas)",['Vista al horizonte de la ciudad'],,,Luis,09-2017,https://www.airbnb.cl/rooms/769540095223953686?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000
85,"Departamento Frente al Mar, La Serena.",Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,90.0,-29.91522,-71.27627,"https://maps.google.com/maps?ll=-29.91522,-71.27627&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Cercano a cafeterías, heladerías y restaurantes","Departamento con  Hermosa Vista al Mar, en Av. del Mar.

El espacio
Departamento de 2 dormitorios, 2 baños, cocina completamente equipada, logia con lavadora, living, comedor y una agradable terraza con cortinas de vidrios, que permite ver maravillosos atardeceres",['Vista al horizonte de la ciudad'],4.71,34,Solange,11-2018,https://www.airbnb.cl/rooms/30002104?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000
86,Departamento acceso directo Playa La Herraduraa,Condo entero,Coquimbo,5,3,2, Habitación,1,privado,90.0,-29.98254,-71.3512,"https://maps.google.com/maps?ll=-29.98254,-71.3512&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Vivir en la playa Herradura es una experiencia con la naturaleza, todos los dias son diversos, sol, nubes, viento, atardeceres...
Por calle La Marina unas 3 cuadras hacia el sur hay un strip center con minimarket
Para almorzar restaurant del Yatching unas 3 cuadras desde strip center
Mas negocios en pueblo de la Herradura, frutas y verduras en calle Costanera con los Pastores","Cómodo departamento con acceso directo a playa La Herradura , edificio ubicado en primera linea de playa
Depto. full equipado hasta 5 personas, con preciosa decoración playera
Dormitorio principal con cama 2 plazas,  TV42"" y acceso a terraza. 
Segundo dormitorio con camas de 1.5 plaza y 1 plaza.
Estar de concepto abierto con sofá, sitiales, comedor y TV
Cocina completa y funcional
Baño.
Terraza con vista parcial al mar.
Depto. con TV cable, Wi-fi y 1 estacionamiento


El departamento esta full equipado y decorado con temática marina.
Una terraza equipada con sillas y mesa de exterior con vista parcial al mar",['Vista a la bahía'],4.90,10,Ema,12-2021,https://www.airbnb.cl/rooms/53742223?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000
87,"Departamento de lujo, salida directa al mar, Nuevo",Vivienda rentada entero,Coquimbo,6,4,2, Habitación,2,privado,100.0,-29.98216,-71.35186,"https://maps.google.com/maps?ll=-29.98216,-71.35186&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Alrededor del edificio es residencial y tranquilo. A cuatro cuadras del edificio encontraras un completo minimarquet y tres restorant suchi, sandwich y de gastronomía en general.
Todo esto caminado desde tu departamento.
Si quieres una mayor variedad puedes dirigirte a la costanera que une Coquimbo y Serena con una gran variedad de restorant y entretencion.","Departamento Nuevo, vista al mar y panorámica soñada de la herradura de Coquimbo.
Luminoso, ambos dormitorios frente al mar. Ideal para descanso, vacaciones, familia y amigos.
Muebles cómodos, cocina full equipada. Dos baños con tina.
Puedes dar largas caminatas por la orilla de la playa, clima siempre agradable. Puedes hacer deportes en la playa y el mar.
También opción de dos grandes piscinas en el edificio, también sauna o jacuzzi.
Quinchos prente al mar y sercanos a la piscina.


Increible vista, comodo,luminoso.
 Ubicación estratégica para visitar las playas más hermosas de la región totoralillo, guanaquenos entre otros.
A minutos del casino enjoy y Puerto.","['Acceso a la playa', 'Frente a la playa']",4.82,28,Vale,02-2018,https://www.airbnb.cl/rooms/33244542?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000
88,Depto Costa Herradura,Apartamento con servicios incluidos entero,Coquimbo,5,4,2, Habitación,1,privado,50.0,-29.98438,-71.36435,"https://maps.google.com/maps?ll=-29.98438,-71.36435&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Apartamento cuenta con una ubicación y vistas de la Herradura, esto gracias a que esta en el piso 17, con acceso directo al mar, El apartamento cuenta con equipamiento completo, TV Cable, WIFI, cocina full  equipada, camas y cuenta con toallas y ropa de cama, lo cual lo hace ser como estar verdaderamente en casa. Hemos puesto nuestro mejor esfuerzo cada día para hacer que sus experiencias sean lo mas placenteras posibles en estos espacios que ponemos a disposición de nuestros huéspedes.",['Vista al horizonte de la ciudad'],4.98,51,Carlos,02-2021,https://www.airbnb.cl/rooms/48117201?adults=1&children=0&infants=0&pets=0&check_in=2023-03-21&check_out=2023-03-27&previous_page_section_name=1000
