,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
35,Departamento en la Serena,Condo entero,La Serena,5,5,2, Habitación,2,privado,45.0,-29.9448,-71.2874,"https://maps.google.com/maps?ll=-29.9448,-71.2874&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Zona tranquila.,"Departamento ubicado en sector tranquilo y residencial a pasos de la playa, el casino Enjoy, Pueblito Peñuelas, restaurantes, almacenes y mucho más para su comodidad y entretención.",['Acceso la playa Público o compartido'],4.92,13,Johanna,10-2018,https://www.airbnb.cl/rooms/53499513?adults=1&children=0&infants=0&pets=0&check_in=2023-03-10&check_out=2023-03-16&previous_page_section_name=1000&federated_search_id=28e10017-b3a6-491d-9515-5194c7d2aa58
36,Hermoso departamento en las tacas,Vivienda rentada entero,Coquimbo,9,6,4, Habitación,3,privado,361.0,-30.0858,-71.37258,"https://maps.google.com/maps?ll=-30.0858,-71.37258&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Dentro Del establecimiento hay varios locales uno de ellos un mini Market unos cuantos restaurant (pregunte por funcionamiento) y otras ferias artesanales que se desarrollan en enero y febrero por temporada de verano,"Crea recuerdos inolvidables en este alojamiento único y familiar.

El espacio
Departamento con 4 habitaciones

Habitación 1 : 1 cama king y baño privado

Habitacion 2: 1 cama queen + 1 single

Habitación 3: 1 cama queen y baño privado

Habitación 4: 2 cama single

+ baño general de visitas

Habitaciones : 4
Baños: 3 



Por pandemia solicitamos a los huéspedes que traigan sus propias sábanas y toallas de uso personal.
Cuenta con parrilla electrica.",['Cocina'],,,MurphyGroup,11-2015,https://www.airbnb.cl/rooms/619702269959443841?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
37,Departamento frente al mar,Vivienda rentada entero,Elqui,6,4,2, Habitación,2,privado,64.0,-29.91457,-71.27429,"https://maps.google.com/maps?ll=-29.91457,-71.27429&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Exclusivo condominio frente al mar cuenta con: 
-   3 piscinas exteriores 
-   1 piscina con Olas
-   1 piscina temperada 
-   1 sauna 
-   1 jacuzzi 
-   1 sala multiuso 
-   3 quinchos 
-   1 estacionamiento 
-   2 gimnasio.
-   1 sala de juegos
-   1 sala de cine 

* Marzo a diciembre.  
   - $ 700.000 incluye gastos comunes (espacios comunes, logia, agua caliente e Internet).",['Acceso a la playa'],,,Marlon,02-2023,https://www.airbnb.cl/rooms/820929532336316150?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
38,Promoción descuento 30% y 10% al valor de estadía.,Vivienda rentada entero,Ovalle,5,4,3, Habitación,2,privado,50.0,-30.61497,-71.2079,"https://maps.google.com/maps?ll=-30.61497,-71.2079&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El departamento está ubicado en un barrio tranquilo rodeado de poblaciones de clase media y alta, Pequeñas plazitas y otros condominios.","Cómodo y amplio departamento, ubicado en un segundo piso, en el condominio Ciudad del Encanto, con seguridad las 24 horas. Cuenta con estacionamiento, servicios de wi fi  fibra óptica y TV cable, además de locomoción a la puerta y cercanía a supermercado Santa Isabel y farmacia cruz verde.

El espacio
El departamento cuenta con 3 dormitorios, 2 baños, lavadora. Internet fibra y tv cable. Está ubicado en segunfo piso, tiene terraza con vista a una plazita.",['Vista al horizonte de la ciudad'],4.73,11,Nilsa Soledad,12-2020,https://www.airbnb.cl/rooms/47508426?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
39,Hermoso departamento frente al mar,Condo entero,Los Molles,4,2,2, Habitación,2,privado,70.0,-32.23411,-71.51347,"https://maps.google.com/maps?ll=-32.23411,-71.51347&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Un hermoso sector, frente a la playa. Fácil y cómodo para transitar. Cerca de todo lo que necesitas para un merecido descanso.","El mejor lugar frente al mar, en un lugar seguro y cómodo.
Podrás encontrar tranquilidad y a la vez podrás realizar distintas actividades:  buceo, cabalgatas, etc.
Con tiendas y restaurantes muy cerca, para encantarte con un lugar de sol y playa.  
Especial para parejas y también para familias con niños",['Vista a la bahía'],4.83,6,Bernardita,08-2018,https://www.airbnb.cl/rooms/51530295?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
40,Departamento Enjoy - Playa - Sol y Relajo,Vivienda rentada entero,Chile - Coquimbo,4,3,2, Habitación,2,privado,45.0,-29.9448,-71.2876,"https://maps.google.com/maps?ll=-29.9448,-71.2876&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájese con una escapada y disfrute lo mejor de La Serena y Coquimbo. El departamento se ubica a una cuadra de la playa y la costanera en el limite entre La Serena y Coquimbo a un costado del Casino Enjoy. Se puede acceder caminando a todo el entretenimiento que ofrece este sector, ya que se emplaza cerca de restaurantes, pubs, casino, ferias artesanales y centros comerciales.",['Vista al horizonte de la ciudad'],4.88,34,Galo,12-2016,https://www.airbnb.cl/rooms/639912442488344095?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
41,"Edificio Oceanic, vista frontal al mar",Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,80.0,-29.92043,-71.27491,"https://maps.google.com/maps?ll=-29.92043,-71.27491&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",La zona es residencial y tranquila. Al sur de cuatro esquinas hay mas restaurantes y bares/pubs a los que puedes visitar y caminar a casa en forma segura.,"El depto está ubicado en Avda del Mar (La Serena) cerca de cuatro esquinas y tiene dos dormitorios, dos baños, living comedor, cocina y terraza de mas de 5mts con cierre plegable con una amplia vista al mar. Incluye un estacionamiento y TV satelital. 3 camas (1 x dormitorio principal & 2 x dormitorio secundario) , un sofá cama, TV LCD47 y escritorio.

El espacio
El departamento està  ubicado en una zona tranquila y cerca de cuatro esquinas que conecta el departamento rápidamente con la carretera. Muy cerca hay minisupermercado, tiendas de abarrotes, diarios etc.",['Vista a la bahía'],4.80,16,Eduardo Arturo,02-2016,https://www.airbnb.cl/rooms/11006744?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
42,La Serena Laguna del Mar Espectacular Vista!,Condo entero,La Serena,4,2,2, Habitación,2,privado,82.0,-29.87662,-71.27098,"https://maps.google.com/maps?ll=-29.87662,-71.27098&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Laguna del mar es un espacio muy tranquilo en donde se puede descansar sin problemas,"Lugares de interés: el centro de la ciudad y increíbles vistas. Te va a encantar mi lugar debido a el espacio acogedor y las vistas. Mi alojamiento es bueno para parejas, aventureros, viajeros de negocios, familias (con hijos) y mascotas.

El espacio
Excelente vista, acogedor y con todas las comodidades para un excelente descanso y teletrabajo",['Vista a la bahía'],4.80,51,Evelyn,07-2016,https://www.airbnb.cl/rooms/14183990?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
43,"Playa blanca Coquimbo, tongoy, la Serena",Condo entero,Coquimbo,7,5,3, Habitación,2,privado,200.0,-30.2225,-71.47623,"https://maps.google.com/maps?ll=-30.2225,-71.47623&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Estamos a 5 min de tongoy y a 25 de Coquimbo y la Serena,"Precioso departamento ideal para vacaciones, sin moverse del lugar tendrás a tu disposición piscinas, piscinas temperadas, jacuzzi, sauna, cancha de paddle, deportes náuticos, restaurant, gimnasio y en el departamento podrás disfrutar de preciosas terrazas privadas, dormitorios, salas y cocina  todo esto en el mejor entorno y con la comodidad y privacidad que te brindamos

El espacio
Piscinas, deportes","['Acceso a la playa', 'Frente a la playa']",4.45,11,Monica,03-2019,https://www.airbnb.cl/rooms/36418269?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
44,Departamento Full 2 dorm 2 baños #Enjoy #Playa,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,45.0,-29.9454,-71.2878,"https://maps.google.com/maps?ll=-29.9454,-71.2878&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento único con vista al mar, full amoblado para que disfrutes de unas excelentes vacaciones, cuenta con wifi, streaming tv, 3 camas, cocina completamente equipada, 2 baños con tina, muy cómodo. Condominio cuenta con espacios comunes; quincho, juegos, salas multiuso, ascensores, piscina, lavandería, estacionamiento privado y de visita.
La ubicación es privilegiada a una cuadra del casino Enjoy, a pasos de restorantes, pubs, ciclovías, canchas de pádel, ferias artesanales, entre otros.",['Acceso a la playa'],4.50,6,Roberto,05-2018,https://www.airbnb.cl/rooms/767340364554200684?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
45,Ubicación genial en 4 esquinas. A pasos del mar,Condo entero,La Serena,6,5,3, Habitación,2,privado,75.0,-29.92386,-71.2742,"https://maps.google.com/maps?ll=-29.92386,-71.2742&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio residencial y playero, cercano a comercios, restaurantes, panaderías y oficinas de turismo.","Amplio y cómodo Depto. de 3 dormitorios y 2 baños, ubicado en el sector de 4 esquinas, a  una cuadra y media de la playa.

Ubicación fantástica, cercana a servicios de turismo, gastronomía, entretenimiento y comercio, entre otras cosas

Hay wifi y TV cable. 
Smart TV en dos dormitorios y en el living. 
1 Estacionamiento privado dentro del complejo. También hay piscina, quinchos y sala de juegos (taca taca/ping pong).
3er piso.
Opción de arrendar sábanas si no viajas con ellas


El departamento está ubicado en el tercer piso de un condominio nuevo y con lindo diseño. Queda cerca de todo lo que necesitas para pasar agradables días de descanso (comercio, restaurantes y lugares de interés). El lugar está muy cerca de la playa, puedes ir caminando y te tomará 3 minutos.
El conjunto residencial tiene áreas verdes, quinchos techados y bien delimitados, piscina y juegos infantiles.
La decoración del departamento es minimalista y es realmente muy confortable.",['Vista al jardín'],4.68,19,Macarena,03-2018,https://www.airbnb.cl/rooms/52528292?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
46,Apartamento en playa La Herradura,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,62.0,-29.97971,-71.34907,"https://maps.google.com/maps?ll=-29.97971,-71.34907&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Supermercado a pasos del departamento, acceso a la carretera, a pasos de estación de servicios.","Hermoso departamento en primera línea con una inmejorable vista panorámica. Podrás ver los atardeceres desde un piso 14 y descansar con el sonido del mar de fondo.
El lugar está equipado con todo lo necesario: Wifi, TV con cable, estacionamiento y terraza, entre otros.

Incluye acceso a la piscina, uso de quincho con previa reserva y salida directa a la playa.

Una escapada inmejorable para descansar o realizar teletrabajo de la manera más cómoda.


Una habitación  matrimonial en suite con vista al mar y una habitación con cama nido.",['Vista al océano'],4.75,4,Camila,05-2022,https://www.airbnb.cl/rooms/637116473195418107?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
47,"Dpto 2D2B1E con vista a la playa, casino, y pubs",Condo entero,La Serena,5,4,2, Habitación,2,privado,65.0,-29.9449,-71.2875,"https://maps.google.com/maps?ll=-29.9449,-71.2875&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio Peñuelas, uno de los mejores barrios de Coquimbo, con las mejores playas, lugares de diversión, como restaurantes, pubs, ferias artesanales, a pasos de la avenida del mar.
Con ciclovías en la costanera, que permite desarrollar actividades deportivas tales como correr, patinar y bicicleta, para compartir de sana manera con la familia y amigos.","Lindo departamento, en el decimo piso, con hermosa vista, en el sector peñuelas, a pasos del casino, la playa, y varios pub-restaurant, permitiendo desplazarse fácilmente y olvidarse del vehículo.
Cuenta con dos habitaciones grandes con baño privado, habilitadas con una cama matrimonial, y con un camarote y cama individual. Ambas habitaciones con Smart TV, cable, WIFI. 
Cuenta con estacionamiento privado, y acceso controlado 24 hrs.
Condominio cuenta con piscina (habilitada solo en verano)


Departamento a media cuadra de la playa y casino, con dos habitaciones, amoblado cómodamente para hacer grata tu estancia, para un máximo de 5 personas. Las camas cuentan todas con colchones de alta calidad para que tengan un descanso reparador. Cuenta con 2 Smart TV de 50”, y un Smart TV 32” en la segunda habitación. Decodificadle HD en living y habitación matrimonial. 
El edificio cuenta con piscina, habilitada solo en verano, y lavandería ($1600 c/servicio) y quincho, ambos de pago.
El departamento está pocos minutos del mall La Serena y mall Vivo, y del terminal pesquero en Coquimbo.",['Vista al horizonte de la ciudad'],4.89,9,Jocelyn,03-2018,https://www.airbnb.cl/rooms/686867194025673977?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
48,"#Primera Línea frente al mar, hermoso departamento",Condo entero,La Serena,6,5,2, Habitación,2,privado,70.0,-29.9369,-71.2837,"https://maps.google.com/maps?ll=-29.9369,-71.2837&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Ubicado en Av del mar, frente a la marina, por lo que disfrutaras gratuitamente del espectaculo diario de helicoptero durante la temporada de verano, a pasos de importantes restaurantes y cafeterias de la zona Bakulic, Tololo Beach, El Muelle, Tsunami, Huentelauquen, otros. Barrio tranquilo.","Alojamiento ideal para familias, primer piso, amplio 75 mt2, completamente equipado, frente al mar. Listo para relajarse y disfrutar! Con calefacción en temporada de invierno.

El espacio
Departamento ubicado dentro de exclusivo condominio Mar Serena (Av. del mar 4900. Cuenta con 2 dormitorios, 2 baños, (2 Smart TV, 50"" y 43"" con wifi y cuenta NETFLIX habilitada para que puedas disfrutar tus horas de descanso.",['Vista al mar'],4.89,9,Sandra,02-2017,https://www.airbnb.cl/rooms/52031994?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
49,Sofisticado departamento con vista a la playa,Condo entero,Coquimbo,4,3,2, Habitación,2,privado,35.991,-29.89798,-71.26847,"https://maps.google.com/maps?ll=-29.89798,-71.26847&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El edificio cuenta con piscina, sector de acondicionamiento físico y zona para asados con dos quinchos. El depto fue diseñado especialmente para una excelente experiencia. Incluye: escritorio como estación de trabajo, lavadora, 1 televisor smart, 1 televisor QLED 50” de última generación en living, parrilla eléctrica,muebles y camas de excelente calidad. Sábanas de 300 hilos, sandwichera,cafetera nespresso, juguera, hervidor, microondas, refrigerador, entre otros. No se acepta fumar al interior.


Depto amoblado, cómodo con camas y muebles de buena calidad. Amoblado con todo lo necesario para una grata estadía.",['Acceso a la playa'],4.82,22,Felipe,04-2015,https://www.airbnb.cl/rooms/47180127?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-19&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
50,"Cómodo Depto con Piscina, Terraza y quincho !!!",Vivienda rentada entero,La Serena,7,5,3, Habitación,2,privado,50.0,-29.8989,-71.26821,"https://maps.google.com/maps?ll=-29.8989,-71.26821&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Ofrece áreas verdes, zona de juegos infantiles y ejercicios, además de piscina, quinchos y más","Lindo y cómodo departamento ubicado en condominio sector Laguna del mar, 3 habitaciones, 2 baños, estacionamiento, terraza, lavadora-secadora, Smart tv Qled, Wifi, Directv go, y todas las comodidades de tu hogar,

Además el condominio cuenta con zona de quinchos, zona de juegos, piscina y zona para deporte  !!!


Departamento central, lugar muy tranquilo, cerca de la playa sector el faro, restoranes, supermercados, centro de comercio, mall puertas del mar, mall plaza la Serena y más",['Vista al valle'],4.83,6,Mario,01-2019,https://www.airbnb.cl/rooms/54000711?adults=1&children=0&infants=0&pets=0&check_in=2023-03-07&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
51,Agradable departamento,Condo entero,La Serena,3,2,2, Habitación,2,privado,40.0,-29.92331,-71.23604,"https://maps.google.com/maps?ll=-29.92331,-71.23604&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Muy tranquilo, en general es un condominio familiar","Disfruta de la calidez de este acogedor alojamiento muy tranquilo y céntrico. Cuenta con amplias áreas verdes, piscina, juegos infantiles a pasos de supermercados y principales vías de acceso a atractivos turísticos de la región

El espacio
Las habitaciones se encuentran equipadas completamente son confortables y con cortinas que permiten manejar el paso de la luz",['Cocina'],,,Andrea,01-2017,https://www.airbnb.cl/rooms/34334431?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
52,Despertar frente al mar.,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,2,privado,65.0,-29.983,-71.3574,"https://maps.google.com/maps?ll=-29.983,-71.3574&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Sector tranquilo, a pocas cuadras de restoranes y supermercado, farmacia , cafes.
Barrio residencial socioeconómico alto.
Frente al mar (pie en la arena), salida directa al playa sin calles de por medio.
El sector posee un paseo peatonal costero y un Club de Yates para visitar.","Vista panorámica a la bahía hace que te sientas como en un barco.
Abres una puerta y ya estas caminando en la playa,  podrás disfrutar la amplia piscina y jardines , o pasar un momento en la terraza observando el mar...si te aventuras puedes salir a navegar en un Kayak disponible.
El Lugar posee todo lo que necesitas, esta totalmente alagado, con elementos de buena calidad y nuevos. Nos preocupamos de afinar detalles y limpieza, de modo que tu llegada este todo perfecto.


Cada día es una postal diferente, el sol y su atardeceres,  dormir con un suave sonido al mar, hacen una experiencia inolvidable. La decoración bajo un concepto de  mezcla rústica, moderna y antigua dan gran calidez al lugar. Se han incluido diferentes mejoras al departamento. 
El departamento cuenta con todo los elementos necesarios, el dpto esta full equipado lavadora de ropa y lavavajillas, internet, Netflix, toallas, sabanas etc
Increíble vista y directa al mar, departamento ubicado en piso 14 en los mejores pisos del edificio.
El condominio posee quincho, juegos para niños y un lindo parque. 
Nos esmeramos en entregar a usted un departamento en perfecta limpieza.
No necesitas usar llaves ya que el acceso es digital con código, lo que facilita tu llegada.",['Vista a la bahía'],4.97,35,Alejandro,04-2016,https://www.airbnb.cl/rooms/12252514?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
53,Depto 3matri 12pers Laguna del mar playa privada.,Vivienda rentada entero,La Serena,10,8,4, Habitación,"2,5",privado,95.344,-29.89822,-71.27169,"https://maps.google.com/maps?ll=-29.89822,-71.27169&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","laguna del mar, es un recinto privado que cuenta con comodidades de resort. es tranquilo y tiene zona de cafeteria y minimarket dentro de el.","mi departamento es grande e iluminado , tiene una gran vista hacia el mar y hacia dentro de el establecimiento, incluyendo piscinas y laguna.
cuenta con 2 estacionamiento de vehículos.
es muy cercano a supermercados, shopping y restaurantes, esto es a menos de 14 minutos caminando y 5 minutos en vehículo.
hay muchas actividades dentro del establecimiento, ya sea nadar, jugar tenis, andar en kayak, trecking, etc.
ideal para familias y amigos que quieran disfrutar  tranquilas vacaciones.


Departamento con hermosa vista al mar. Se encuentra en el piso 7. No tiene malla de seguridad para niños, pero tiene una gran baranda 
Distribucion:
-Una cama matrimonial con baño privado y tv con Netflix ( Cuenta personal de  cada uno)
- Una cama matrimonial.
- Una cama matrimonial.
- 2 camarotes (duermen 4.)
- 2 futon duermen 4. (living)

No cuenta con sistema de calefacción central habilitado, pero contamos con una estufa potente a parafina, que es capaz de calentar todo el departamento. ( La parafina no está incluida, y hay un bidón para comprarla)

La parrilla funciona a gas, el cual está incluido.

Sugiero leer la sección ""Otras detallesa destacar o otras notas"" para revisar gastos/cobros adicionales.",['Vista a la bahía'],4.54,40,MurphyGroup,11-2015,https://www.airbnb.cl/rooms/21119436?adults=1&children=0&infants=0&pets=0&check_in=2023-03-10&check_out=2023-03-15&previous_page_section_name=1000&federated_search_id=80ea169c-991b-42cc-8d98-dcfd84405cb5
54,Condominio Aqua Resort,Condo entero,La Serena,5,4,2, Habitación,2,privado,40.5,-29.9164,-71.27505,"https://maps.google.com/maps?ll=-29.9164,-71.27505&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es un lugar tranquilo y cómodo con seguridad las 24 horas a pasos de la playa, minimarket y restaurantes","En este alojamiento se respira tranquilidad: ¡relájate con toda la familia!

El espacio
Es un lugar cómodo y tranquilo que posee 2 habitaciones con baño privado, cocina americana y un amplio balcón para disfrutar un buen momento.",['Acceso a la playa'],,,Claudio,11-2022,https://www.airbnb.cl/rooms/761648678622797466?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-14&previous_page_section_name=1000&federated_search_id=457efe3f-5bc1-41f2-bb01-6fbb3e662530
55,Edificio con piscina y salida directo a la playa,Condo entero,Coquimbo,5,4,2, Habitación,2,privado,65.0,-29.97965,-71.34937,"https://maps.google.com/maps?ll=-29.97965,-71.34937&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Supermercado Santa Isabel y 2 servicentros a solo pasos.,"Relájate con toda la familia en este tranquilo lugar para descansar, disfrutar de la piscina y playa.",['Vista a la bahía'],5.0,8,Javier,12-2021,https://www.airbnb.cl/rooms/53849659?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=457efe3f-5bc1-41f2-bb01-6fbb3e662530
56,"Dpto 2D2B1E con vista a la playa, casino, y pubs",Condo entero,La Serena,5,4,2, Habitación,2,privado,65.0,-29.9449,-71.2875,"https://maps.google.com/maps?ll=-29.9449,-71.2875&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio Peñuelas, uno de los mejores barrios de Coquimbo, con las mejores playas, lugares de diversión, como restaurantes, pubs, ferias artesanales, a pasos de la avenida del mar.
Con ciclovías en la costanera, que permite desarrollar actividades deportivas tales como correr, patinar y bicicleta, para compartir de sana manera con la familia y amigos.","Lindo departamento, en el decimo piso, con hermosa vista, en el sector peñuelas, a pasos del casino, la playa, y varios pub-restaurant, permitiendo desplazarse fácilmente y olvidarse del vehículo.
Cuenta con dos habitaciones grandes con baño privado, habilitadas con una cama matrimonial, y con un camarote y cama individual. Ambas habitaciones con Smart TV, cable, WIFI. 
Cuenta con estacionamiento privado, y acceso controlado 24 hrs.
Condominio cuenta con piscina (habilitada solo en verano)


Departamento a media cuadra de la playa y casino, con dos habitaciones, amoblado cómodamente para hacer grata tu estancia, para un máximo de 5 personas. Las camas cuentan todas con colchones de alta calidad para que tengan un descanso reparador. Cuenta con 2 Smart TV de 50”, y un Smart TV 32” en la segunda habitación. Decodificadle HD en living y habitación matrimonial. 
El edificio cuenta con piscina, habilitada solo en verano, y lavandería ($1600 c/servicio) y quincho, ambos de pago.
El departamento está pocos minutos del mall La Serena y mall Vivo, y del terminal pesquero en Coquimbo.",['Vista al horizonte de la ciudad'],4.89,9,Jocelyn,03-2018,https://www.airbnb.cl/rooms/686867194025673977?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=457efe3f-5bc1-41f2-bb01-6fbb3e662530
57,Ubicación genial en 4 esquinas. A pasos del mar,Condo entero,La Serena,6,5,3, Habitación,2,privado,75.0,-29.92386,-71.2742,"https://maps.google.com/maps?ll=-29.92386,-71.2742&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio residencial y playero, cercano a comercios, restaurantes, panaderías y oficinas de turismo.","Amplio y cómodo Depto. de 3 dormitorios y 2 baños, ubicado en el sector de 4 esquinas, a  una cuadra y media de la playa.

Ubicación fantástica, cercana a servicios de turismo, gastronomía, entretenimiento y comercio, entre otras cosas

Hay wifi y TV cable. 
Smart TV en dos dormitorios y en el living. 
1 Estacionamiento privado dentro del complejo. También hay piscina, quinchos y sala de juegos (taca taca/ping pong).
3er piso.
Opción de arrendar sábanas si no viajas con ellas


El departamento está ubicado en el tercer piso de un condominio nuevo y con lindo diseño. Queda cerca de todo lo que necesitas para pasar agradables días de descanso (comercio, restaurantes y lugares de interés). El lugar está muy cerca de la playa, puedes ir caminando y te tomará 3 minutos.
El conjunto residencial tiene áreas verdes, quinchos techados y bien delimitados, piscina y juegos infantiles.
La decoración del departamento es minimalista y es realmente muy confortable.",['Vista al jardín'],4.68,19,Macarena,03-2018,https://www.airbnb.cl/rooms/52528292?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=457efe3f-5bc1-41f2-bb01-6fbb3e662530
58,Departamento frente al mar,Vivienda rentada entero,Elqui,6,4,2, Habitación,2,privado,64.0,-29.91457,-71.27429,"https://maps.google.com/maps?ll=-29.91457,-71.27429&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Exclusivo condominio frente al mar cuenta con: 
-   3 piscinas exteriores 
-   1 piscina con Olas
-   1 piscina temperada 
-   1 sauna 
-   1 jacuzzi 
-   1 sala multiuso 
-   3 quinchos 
-   1 estacionamiento 
-   2 gimnasio.
-   1 sala de juegos
-   1 sala de cine 

* Marzo a diciembre.  
   - $ 700.000 incluye gastos comunes (espacios comunes, logia, agua caliente e Internet).",['Acceso a la playa'],,,Marlon,02-2023,https://www.airbnb.cl/rooms/820929532336316150?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=457efe3f-5bc1-41f2-bb01-6fbb3e662530
59,"Edificio Oceanic, vista frontal al mar",Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,80.0,-29.92043,-71.27491,"https://maps.google.com/maps?ll=-29.92043,-71.27491&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",La zona es residencial y tranquila. Al sur de cuatro esquinas hay mas restaurantes y bares/pubs a los que puedes visitar y caminar a casa en forma segura.,"El depto está ubicado en Avda del Mar (La Serena) cerca de cuatro esquinas y tiene dos dormitorios, dos baños, living comedor, cocina y terraza de mas de 5mts con cierre plegable con una amplia vista al mar. Incluye un estacionamiento y TV satelital. 3 camas (1 x dormitorio principal & 2 x dormitorio secundario) , un sofá cama, TV LCD47 y escritorio.

El espacio
El departamento està  ubicado en una zona tranquila y cerca de cuatro esquinas que conecta el departamento rápidamente con la carretera. Muy cerca hay minisupermercado, tiendas de abarrotes, diarios etc.",['Vista a la bahía'],4.80,16,Eduardo Arturo,02-2016,https://www.airbnb.cl/rooms/11006744?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=457efe3f-5bc1-41f2-bb01-6fbb3e662530
